original,augmented,selfies
Nn1ccc2c(cnc3ncnn32)c1=O,c12n(ncn1)c1c(cn2)c(=O)n(N)cc1,[C][N][Branch1][=Branch1][N][=C][N][=Ring1][Branch1][C][=C][Branch1][Branch1][C][=N][Ring1][=Branch2][C][=Branch1][C][=O][N][Branch1][C][N][C][=C][Ring1][#Branch2]
Nn1ccc2c(cnc3ncnn32)c1=O,Nn1ccc2c(cnc3ncnn32)c1=O,[N][N][C][=C][C][=C][Branch1][N][C][=N][C][=N][C][=N][N][Ring1][Branch1][Ring1][=Branch2][C][Ring1][=N][=O]
Cn1c(=O)c2ncn(CC(=O)N/N=C\c3ccc(O)c(O)c3)c2n(C)c1=O,n1(C)c(=O)n(C)c2c(c1=O)ncn2CC(N/N=C\c1cc(O)c(O)cc1)=O,[N][Branch1][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][Branch1][Branch1][C][Ring1][=Branch2][=O][N][=C][N][Ring1][#Branch1][C][C][Branch2][Ring1][C][N][/N][=C][\C][=C][C][Branch1][C][O][=C][Branch1][C][O][C][=C][Ring1][Branch2][=O]
Cn1c(=O)c2ncn(CC(=O)N/N=C\c3ccc(O)c(O)c3)c2n(C)c1=O,n1(C)c(=O)c2c(n(CC(=O)N/N=C\c3ccc(O)c(O)c3)cn2)n(C)c1=O,[N][Branch1][C][C][C][=Branch1][C][=O][C][=C][Branch2][Ring1][S][N][Branch2][Ring1][#Branch1][C][C][=Branch1][C][=O][N][/N][=C][\C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][C][=N][Ring2][Ring1][Ring1][N][Branch1][C][C][C][Ring2][Ring1][#Branch2][=O]
NC(=S)n1ccc2c(cnc3ncnn32)c1=O,c1nn2c3c(c(=O)n(C(N)=S)cc3)cnc2n1,[C][=N][N][C][=C][Branch1][P][C][=Branch1][C][=O][N][Branch1][=Branch1][C][Branch1][C][N][=S][C][=C][Ring1][#Branch2][C][=N][C][Ring1][=C][=N][Ring1][P]
NC(=S)n1ccc2c(cnc3ncnn32)c1=O,c12ccn(C(=S)N)c(=O)c1cnc1ncnn21,[C][C][=C][N][Branch1][=Branch1][C][=Branch1][C][=S][N][C][=Branch1][C][=O][C][=Ring1][#Branch2][C][=N][C][=N][C][=N][N][Ring1][P][Ring1][Branch1]
CC(C)[C@@H](NC(=O)c1cccnc1)C(=O)[O-],c1(C(N[C@@H](C([O-])=O)C(C)C)=O)cccnc1,[C][Branch2][Ring1][Ring1][C][Branch1][#C][N][C@@H1][Branch1][=Branch1][C][Branch1][C][O-1][=O][C][Branch1][C][C][C][=O][=C][C][=C][N][=C][Ring1][S]
CC(C)[C@@H](NC(=O)c1cccnc1)C(=O)[O-],c1c(C(N[C@@H](C(=O)[O-])C(C)C)=O)cncc1,[C][=C][Branch2][Ring1][Ring1][C][Branch1][#C][N][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][Branch1][C][C][C][=O][C][=N][C][=C][Ring1][S]
Cn1c2nc(=O)nnc-2c([O-])n(C)c1=O,Cn1c(=O)n(C)c2nc(=O)nnc-2c1[O-],[C][N][C][=Branch1][C][=O][N][Branch1][C][C][C][=N][C][=Branch1][C][=O][N][=N][C][Ring1][#Branch1][=C][Ring1][=N][O-1]
Cn1c2nc(=O)nnc-2c([O-])n(C)c1=O,[O-]c1c2nnc(=O)nc-2n(C)c(=O)n1C,[O-1][C][=C][N][=N][C][=Branch1][C][=O][N][=C][Ring1][#Branch1][N][Branch1][C][C][C][=Branch1][C][=O][N][Ring1][=N][C]
Cn1cnnc1-c1nn(C)c2c1CN(C(=O)c1nn(C)c3ccccc13)CC2,c12c(c(C(=O)N3CCc4n(C)nc(-c5nncn5C)c4C3)nn1C)cccc2,[C][=C][Branch2][Ring2][=Branch2][C][Branch2][Ring1][#C][C][=Branch1][C][=O][N][C][C][C][N][Branch1][C][C][N][=C][Branch1][=Branch2][C][=N][N][=C][N][Ring1][Branch1][C][C][=Ring1][N][C][Ring1][S][=N][N][Ring2][Ring1][#Branch1][C][C][=C][C][=C][Ring2][Ring1][N]
Cn1cnnc1-c1nn(C)c2c1CN(C(=O)c1nn(C)c3ccccc13)CC2,n1(C)c(-c2c3c(n(C)n2)CCN(C(=O)c2c4c(n(C)n2)cccc4)C3)nnc1,[N][Branch1][C][C][C][Branch2][Ring2][=N][C][C][=C][Branch1][Branch2][N][Branch1][C][C][N][=Ring1][=Branch1][C][C][N][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][C][C][=C][Branch1][Branch2][N][Branch1][C][C][N][=Ring1][=Branch1][C][=C][C][=C][Ring1][=Branch2][C][Ring2][Ring1][Branch1][=N][N][=C][Ring2][Ring1][N]
CC(=O)N1CCc2c(sc(N)c2C(N)=O)C1,C1N(C(C)=O)CCc2c(C(=O)N)c(N)sc21,[C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][N][=C][Branch1][C][N][S][C][=Ring1][=Branch2][Ring1][S]
CC(=O)N1CCc2c(sc(N)c2C(N)=O)C1,N1(C(C)=O)Cc2sc(N)c(C(=O)N)c2CC1,[N][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][S][C][Branch1][C][N][=C][Branch1][=Branch1][C][=Branch1][C][=O][N][C][=Ring1][=Branch2][C][C][Ring1][S]
Cn1c(=O)c2c(nc([S@@+](C)(=O)[OH2+])n2C)n(C)c1=O,n1(C)c(=O)c2n(C)c([S@+]([OH2+])(=O)C)nc2n(C)c1=O,[N][Branch1][C][C][C][=Branch1][C][=O][C][N][Branch1][C][C][C][Branch1][=Branch2][S@+1][Branch1][C][OH2+1][=Branch1][C][=O][C][=N][C][=Ring1][#Branch2][N][Branch1][C][C][C][Ring1][P][=O]
Cn1c(=O)c2c(nc([S@@+](C)(=O)[OH2+])n2C)n(C)c1=O,O=[S@@+]([OH2+])(c1nc2n(C)c(=O)n(C)c(=O)c2n1C)C,[O][=S@@+1][Branch1][C][OH2+1][Branch2][Ring1][O][C][=N][C][N][Branch1][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][C][=Ring1][#Branch2][N][Ring1][=N][C][C]
Cn1ncc2c(=O)n(CC(=O)[O-])cnc21,c1(=O)c2c(n(C)nc2)ncn1CC(=O)[O-],[C][=Branch1][C][=O][C][=C][Branch1][=Branch2][N][Branch1][C][C][N][=C][Ring1][=Branch1][N][=C][N][Ring1][O][C][C][=Branch1][C][=O][O-1]
Cn1ncc2c(=O)n(CC(=O)[O-])cnc21,Cn1c2c(cn1)c(=O)n(CC(=O)[O-])cn2,[C][N][C][=C][Branch1][Branch1][C][=N][Ring1][Branch1][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][C][=N][Ring1][=N]
Cn1cc(NC(=O)c2cc3ncc(Br)cn3n2)c(C(=O)[O-])n1,C(c1nn(C)cc1NC(=O)c1cc2n(n1)cc(Br)cn2)(=O)[O-],[C][Branch2][Ring2][C][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][=C][N][Branch1][Ring2][N][=Ring1][Branch1][C][=C][Branch1][C][Br][C][=N][Ring1][Branch2][=Branch1][C][=O][O-1]
Cn1cc(NC(=O)c2cc3ncc(Br)cn3n2)c(C(=O)[O-])n1,c1(C(=O)[O-])c(NC(c2cc3n(cc(Br)cn3)n2)=O)cn(C)n1,[C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][Branch2][Ring1][=Branch2][N][C][Branch2][Ring1][Ring1][C][C][=C][N][Branch1][#Branch2][C][=C][Branch1][C][Br][C][=N][Ring1][#Branch1][N][=Ring1][#Branch2][=O][=C][N][Branch1][C][C][N][=Ring2][Ring1][=Branch1]
Cn1c(=O)c2cccc([N+](=O)[O-])c2c(=O)n1C,c1(=O)c2c([N+]([O-])=O)cccc2c(=O)n(C)n1C,[C][=Branch1][C][=O][C][=C][Branch1][=Branch1][N+1][Branch1][C][O-1][=O][C][=C][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][N][Branch1][C][C][N][Ring1][S][C]
Cn1c(=O)c2cccc([N+](=O)[O-])c2c(=O)n1C,n1(C)c(=O)c2c(c([N+]([O-])=O)ccc2)c(=O)n1C,[N][Branch1][C][C][C][=Branch1][C][=O][C][=C][Branch1][=C][C][Branch1][=Branch1][N+1][Branch1][C][O-1][=O][=C][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][N][Ring1][S][C]
COC(=O)CNC(=O)[C@H]1CC(=O)N(CCc2ccc(F)cc2)C1,C1(=O)C[C@H](C(=O)NCC(OC)=O)CN1CCc1ccc(F)cc1,[C][=Branch1][C][=O][C][C@H1][Branch1][=N][C][=Branch1][C][=O][N][C][C][Branch1][Ring1][O][C][=O][C][N][Ring1][=C][C][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]
COC(=O)CNC(=O)[C@H]1CC(=O)N(CCc2ccc(F)cc2)C1,C1C(=O)N(CCc2ccc(F)cc2)C[C@H]1C(NCC(OC)=O)=O,[C][C][=Branch1][C][=O][N][Branch1][=C][C][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C@H1][Ring1][#C][C][Branch1][=Branch2][N][C][C][Branch1][Ring1][O][C][=O][=O]
COc1cc([C@@H]2C(C#N)=C(N)Oc3[nH]nc(-c4cccnc4)c32)ccc1OCC(N)=O,c1c(OCC(N)=O)c(OC)cc([C@H]2c3c([nH]nc3-c3cnccc3)OC(N)=C2C#N)c1,[C][=C][Branch1][Branch2][O][C][C][Branch1][C][N][=O][C][Branch1][Ring1][O][C][=C][C][Branch2][Ring1][=N][C@H1][C][=C][Branch1][=C][NH1][N][=C][Ring1][Branch1][C][=C][N][=C][C][=C][Ring1][=Branch1][O][C][Branch1][C][N][=C][Ring1][S][C][#N][=C][Ring2][Ring1][#C]
COc1cc([C@@H]2C(C#N)=C(N)Oc3[nH]nc(-c4cccnc4)c32)ccc1OCC(N)=O,C1(C#N)=C(N)Oc2c(c(-c3cnccc3)n[nH]2)[C@@H]1c1ccc(OCC(N)=O)c(OC)c1,[C][Branch1][Ring1][C][#N][=C][Branch1][C][N][O][C][=C][Branch1][S][C][Branch1][=Branch2][C][=C][N][=C][C][=C][Ring1][=Branch1][=N][NH1][Ring1][O][C@@H1][Ring2][Ring1][C][C][=C][C][=C][Branch1][Branch2][O][C][C][Branch1][C][N][=O][C][Branch1][Ring1][O][C][=C][Ring1][=N]
O=C1CCC[C@@H]1n1ccc2c(cnc3ncnn32)c1=O,n1cnc2ncc3c(=O)n([C@@H]4C(=O)CCC4)ccc3n12,[N][=C][N][=C][N][=C][C][C][=Branch1][C][=O][N][Branch1][O][C@@H1][C][=Branch1][C][=O][C][C][C][Ring1][=Branch1][C][=C][C][=Ring1][=N][N][Ring2][Ring1][Ring2][Ring1][P]
O=C1CCC[C@@H]1n1ccc2c(cnc3ncnn32)c1=O,n1c2n(ncn2)c2c(c(=O)n([C@@H]3C(=O)CCC3)cc2)c1,[N][C][N][Branch1][=Branch1][N][=C][N][=Ring1][Branch1][C][=C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][O][C@@H1][C][=Branch1][C][=O][C][C][C][Ring1][=Branch1][C][=C][Ring1][=N][C][=Ring2][Ring1][Ring2]
O=C(Nc1ccc2c(c1)OCCO2)N1CC(N2C[C@@H](C(=O)N3CCCC3)CC2=O)C1,O1c2c(cc(NC(=O)N3CC(N4C[C@@H](C(N5CCCC5)=O)CC4=O)C3)cc2)OCC1,[O][C][=C][Branch2][Ring2][=C][C][=C][Branch2][Ring2][Ring2][N][C][=Branch1][C][=O][N][C][C][Branch2][Ring1][=Branch1][N][C][C@@H1][Branch1][N][C][Branch1][Branch2][N][C][C][C][C][Ring1][Branch1][=O][C][C][Ring1][N][=O][C][Ring1][P][C][=C][Ring2][Ring1][#Branch2][O][C][C][Ring2][Ring1][=C]
O=C(Nc1ccc2c(c1)OCCO2)N1CC(N2C[C@@H](C(=O)N3CCCC3)CC2=O)C1,N(C(N1CC(N2C[C@@H](C(N3CCCC3)=O)CC2=O)C1)=O)c1ccc2c(c1)OCCO2,[N][Branch2][Ring2][Ring2][C][Branch2][Ring1][#C][N][C][C][Branch2][Ring1][=Branch1][N][C][C@@H1][Branch1][N][C][Branch1][Branch2][N][C][C][C][C][Ring1][Branch1][=O][C][C][Ring1][N][=O][C][Ring1][P][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][O][Ring1][#Branch1]
CCn1ncc(NC(=O)[C@H]2CCCC[C@@H]2C(=O)[O-])c1C(N)=O,C([C@H]1CCCC[C@@H]1C([O-])=O)(=O)Nc1c(C(=O)N)n(CC)nc1,[C][Branch1][=C][C@H1][C][C][C][C][C@@H1][Ring1][=Branch1][C][Branch1][C][O-1][=O][=Branch1][C][=O][N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][N][N][Branch1][Ring1][C][C][N][=C][Ring1][#Branch2]
CCn1ncc(NC(=O)[C@H]2CCCC[C@@H]2C(=O)[O-])c1C(N)=O,C(=O)([O-])[C@H]1CCCC[C@@H]1C(=O)Nc1cnn(CC)c1C(N)=O,[C][=Branch1][C][=O][Branch1][C][O-1][C@H1][C][C][C][C][C@@H1][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][=N][N][Branch1][Ring1][C][C][C][=Ring1][#Branch1][C][Branch1][C][N][=O]
O=C1CC[C@H]2C(=O)N3C(=O)CC[C@H]3C(=O)N12,O=C1N2[C@H](C(=O)N3C(=O)CC[C@H]3C2=O)CC1,[O][=C][N][C@H1][Branch2][Ring1][Ring1][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C][C][C@H1][Ring1][=Branch1][C][Ring1][O][=O][C][C][Ring1][#C]
O=C1CC[C@H]2C(=O)N3C(=O)CC[C@H]3C(=O)N12,[C@@H]12CCC(=O)N1C(=O)[C@@H]1CCC(=O)N1C2=O,[C@@H1][C][C][C][=Branch1][C][=O][N][Ring1][=Branch1][C][=Branch1][C][=O][C@@H1][C][C][C][=Branch1][C][=O][N][Ring1][=Branch1][C][Ring1][#C][=O]
NC(=O)[C@H]1CCCN(C(N)=O)C1,C1N(C(=O)N)C[C@@H](C(N)=O)CC1,[C][N][Branch1][=Branch1][C][=Branch1][C][=O][N][C][C@@H1][Branch1][=Branch1][C][Branch1][C][N][=O][C][C][Ring1][N]
NC(=O)[C@H]1CCCN(C(N)=O)C1,NC(=O)[C@H]1CCCN(C(=O)N)C1,[N][C][=Branch1][C][=O][C@H1][C][C][C][N][Branch1][=Branch1][C][=Branch1][C][=O][N][C][Ring1][=Branch2]
Cn1ncc(NC(=O)[C@H]2CC=CC[C@@H]2C(=O)[O-])c1C(N)=O,[O-]C([C@H]1CC=CC[C@@H]1C(=O)Nc1cnn(C)c1C(=O)N)=O,[O-1][C][Branch2][Ring1][=N][C@H1][C][C][=C][C][C@@H1][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][=Branch1][C][=O][N][=O]
Cn1ncc(NC(=O)[C@H]2CC=CC[C@@H]2C(=O)[O-])c1C(N)=O,O=C([O-])[C@H]1CC=CC[C@@H]1C(Nc1cnn(C)c1C(=O)N)=O,[O][=C][Branch1][C][O-1][C@H1][C][C][=C][C][C@@H1][Ring1][=Branch1][C][Branch1][P][N][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][=Branch1][C][=O][N][=O]
CCn1c(NN)nc2c1c(=O)n(C)c(=O)n2C,n1(C)c(=O)n(C)c(=O)c2n(CC)c(NN)nc12,[N][Branch1][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][C][N][Branch1][Ring1][C][C][C][Branch1][Ring1][N][N][=N][C][Ring1][P][=Ring1][=Branch2]
CCn1c(NN)nc2c1c(=O)n(C)c(=O)n2C,c1(=O)n(C)c2nc(NN)n(CC)c2c(=O)n1C,[C][=Branch1][C][=O][N][Branch1][C][C][C][N][=C][Branch1][Ring1][N][N][N][Branch1][Ring1][C][C][C][=Ring1][=Branch2][C][=Branch1][C][=O][N][Ring1][S][C]
Cc1c(CC(=O)NCCC(=O)[O-])c(=O)oc2cc(O)ccc12,c1c2c(ccc1O)c(C)c(CC(=O)NCCC(=O)[O-])c(=O)o2,[C][=C][C][=Branch1][#Branch1][=C][C][=C][Ring1][=Branch1][O][C][Branch1][C][C][=C][Branch1][=C][C][C][=Branch1][C][=O][N][C][C][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][O][Ring2][Ring1][Branch1]
Cc1c(CC(=O)NCCC(=O)[O-])c(=O)oc2cc(O)ccc12,[O-]C(=O)CCNC(=O)Cc1c(C)c2c(cc(O)cc2)oc1=O,[O-1][C][=Branch1][C][=O][C][C][N][C][=Branch1][C][=O][C][C][=C][Branch1][C][C][C][=C][Branch1][#Branch2][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][O][C][Ring1][N][=O]
CCn1ncc(Cl)c1C(=O)Nc1cnn(C)c1C(N)=O,NC(c1c(NC(c2n(CC)ncc2Cl)=O)cnn1C)=O,[N][C][Branch2][Ring1][=N][C][=C][Branch2][Ring1][C][N][C][Branch1][=N][C][N][Branch1][Ring1][C][C][N][=C][C][=Ring1][#Branch1][Cl][=O][C][=N][N][Ring1][S][C][=O]
CCn1ncc(Cl)c1C(=O)Nc1cnn(C)c1C(N)=O,c1(NC(c2c(Cl)cnn2CC)=O)cnn(C)c1C(N)=O,[C][Branch2][Ring1][C][N][C][Branch1][=N][C][=C][Branch1][C][Cl][C][=N][N][Ring1][=Branch1][C][C][=O][C][=N][N][Branch1][C][C][C][=Ring1][P][C][Branch1][C][N][=O]
NC(=O)CO[C@@H]1CCC12CCN(C(=O)c1ncccc1F)CC2,c1(C(=O)N2CCC3(CC2)CC[C@H]3OCC(=O)N)ncccc1F,[C][Branch2][Ring1][O][C][=Branch1][C][=O][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][C][C@H1][Ring1][=Branch1][O][C][C][=Branch1][C][=O][N][=N][C][=C][C][=C][Ring2][Ring1][=Branch1][F]
NC(=O)CO[C@@H]1CCC12CCN(C(=O)c1ncccc1F)CC2,C1N(C(=O)c2c(F)cccn2)CCC2(CC[C@H]2OCC(N)=O)C1,[C][N][Branch1][S][C][=Branch1][C][=O][C][=C][Branch1][C][F][C][=C][C][=N][Ring1][#Branch1][C][C][C][Branch1][=N][C][C][C@H1][Ring1][Ring2][O][C][C][Branch1][C][N][=O][C][Ring2][Ring1][#Branch1]
O=C([O-])c1cc2ncc(-n3cc([N+](=O)[O-])cn3)cn2n1,c12cc(C(=O)[O-])nn1cc(-n1cc([N+](=O)[O-])cn1)cn2,[C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=N][N][Ring1][Branch2][C][=C][Branch1][#C][N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=N][Ring1][Branch2][C][=N][Ring2][Ring1][Ring2]
O=C([O-])c1cc2ncc(-n3cc([N+](=O)[O-])cn3)cn2n1,n1(-c2cn3c(nc2)cc(C(=O)[O-])n3)cc([N+]([O-])=O)cn1,[N][Branch2][Ring1][#Branch1][C][=C][N][C][Branch1][Branch1][N][=C][Ring1][=Branch1][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=N][Ring1][#Branch2][C][=C][Branch1][=Branch1][N+1][Branch1][C][O-1][=O][C][=N][Ring2][Ring1][Ring2]
Cc1nc2ncnn2c([O-])c1NS(C)(=O)=O,[O-]c1n2ncnc2nc(C)c1NS(=O)(C)=O,[O-1][C][N][N][=C][N][=C][Ring1][Branch1][N][=C][Branch1][C][C][C][=Ring1][#Branch2][N][S][=Branch1][C][=O][Branch1][C][C][=O]
Cc1nc2ncnn2c([O-])c1NS(C)(=O)=O,c1(NS(=O)(C)=O)c([O-])n2c(ncn2)nc1C,[C][Branch1][#Branch2][N][S][=Branch1][C][=O][Branch1][C][C][=O][=C][Branch1][C][O-1][N][C][=Branch1][=Branch1][=N][C][=N][Ring1][Branch1][N][=C][Ring1][#C][C]
Nn1ccc2c(cnc3nc(-c4ccncc4)nn32)c1=O,n1cc2c(ccn(N)c2=O)n2nc(-c3ccncc3)nc12,[N][=C][C][=C][Branch1][O][C][=C][N][Branch1][C][N][C][Ring1][#Branch1][=O][N][N][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][N][=C][Ring2][Ring1][Branch1][Ring1][O]
Nn1ccc2c(cnc3nc(-c4ccncc4)nn32)c1=O,c1cnccc1-c1nn2c3c(cnc2n1)c(=O)n(N)cc3,[C][=C][N][=C][C][=C][Ring1][=Branch1][C][=N][N][C][=C][Branch1][=Branch2][C][=N][C][Ring1][=Branch1][=N][Ring1][=Branch2][C][=Branch1][C][=O][N][Branch1][C][N][C][=C][Ring1][N]
Cc1nn(C)c(C)c1NC(=O)c1c([N+](=O)[O-])cnn1C,c1(C(=O)Nc2c(C)n(C)nc2C)n(C)ncc1[N+]([O-])=O,[C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C][=C][Branch1][C][C][N][Branch1][C][C][N][=C][Ring1][#Branch1][C][N][Branch1][C][C][N][=C][C][=Ring1][P][N+1][Branch1][C][O-1][=O]
Cc1nn(C)c(C)c1NC(=O)c1c([N+](=O)[O-])cnn1C,Cc1nn(C)c(C)c1NC(c1c([N+](=O)[O-])cnn1C)=O,[C][C][=N][N][Branch1][C][C][C][Branch1][C][C][=C][Ring1][#Branch1][N][C][Branch1][S][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=N][N][Ring1][Branch2][C][=O]
Cc1c(NC(=O)CSc2nnc(N)s2)c(=O)n(-c2ccccc2)n1C,C(C(=O)Nc1c(=O)n(-c2ccccc2)n(C)c1C)Sc1nnc(N)s1,[C][Branch2][Ring1][=C][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][C][C][C][=Ring1][=N][C][S][C][=N][N][=C][Branch1][C][N][S][Ring1][=Branch1]
Cc1c(NC(=O)CSc2nnc(N)s2)c(=O)n(-c2ccccc2)n1C,n1nc(N)sc1SCC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,[N][N][=C][Branch1][C][N][S][C][=Ring1][=Branch1][S][C][C][=Branch1][C][=O][N][C][=C][Branch1][C][C][N][Branch1][C][C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=N][=O]
Cn1nccc1-c1nc2c3cn[nH]c3ncn2n1,c1nn(C)c(-c2nn3c(c4c(nc3)[nH]nc4)n2)c1,[C][=N][N][Branch1][C][C][C][Branch2][Ring1][#Branch1][C][=N][N][C][Branch1][=C][C][=C][Branch1][Branch1][N][=C][Ring1][=Branch1][NH1][N][=C][Ring1][#Branch1][=N][Ring1][N][=C][Ring2][Ring1][C]
Cn1nccc1-c1nc2c3cn[nH]c3ncn2n1,c1(-c2ccnn2C)nc2c3cn[nH]c3ncn2n1,[C][Branch1][=Branch2][C][=C][C][=N][N][Ring1][Branch1][C][N][=C][C][C][=N][NH1][C][=Ring1][Branch1][N][=C][N][Ring1][=Branch2][N][=Ring2][Ring1][C]
Cc1cc(NCc2cccnc2)c2ncnn2n1,Cc1cc(NCc2cccnc2)c2ncnn2n1,[C][C][C][=C][Branch1][O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=N][C][=N][N][Ring1][Branch1][N][=Ring1][P]
Cc1cc(NCc2cccnc2)c2ncnn2n1,c1ncc(CNc2c3n(ncn3)nc(C)c2)cc1,[C][=N][C][=C][Branch2][Ring1][Branch1][C][N][C][C][N][Branch1][=Branch1][N][=C][N][=Ring1][Branch1][N][=C][Branch1][C][C][C][=Ring1][#Branch2][C][=C][Ring2][Ring1][C]
Cn1c(=O)c(=O)n(C)c2cc(N)ccc21,O=c1n(C)c2ccc(N)cc2n(C)c1=O,[O][=C][N][Branch1][C][C][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1][N][Branch1][C][C][C][Ring1][=N][=O]
Cn1c(=O)c(=O)n(C)c2cc(N)ccc21,n1(C)c(=O)c(=O)n(C)c2ccc(N)cc12,[N][Branch1][C][C][C][=Branch1][C][=O][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#C][Ring1][#Branch1]
Cn1c(=O)c2cccc(N)c2c(=O)n1C,c1(=O)c2c(cccc2N)c(=O)n(C)n1C,[C][=Branch1][C][=O][C][=C][Branch1][Branch2][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][N][Branch1][C][C][N][Ring1][=C][C]
Cn1c(=O)c2cccc(N)c2c(=O)n1C,c1(=O)c2c(c(N)ccc2)c(=O)n(C)n1C,[C][=Branch1][C][=O][C][=C][Branch1][#Branch2][C][Branch1][C][N][=C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][Branch1][C][C][N][Ring1][=C][C]
CC(=O)N[C@H]1C[C@H]2CN([S@@+](=O)([OH2+])c3ccccc3F)CC(=O)N2C1,C1C(=O)N2[C@@H](C[C@H](NC(=O)C)C2)CN1[S@+]([OH2+])(=O)c1ccccc1F,[C][C][=Branch1][C][=O][N][C@@H1][Branch1][=C][C][C@H1][Branch1][#Branch1][N][C][=Branch1][C][=O][C][C][Ring1][=Branch2][C][N][Ring1][=C][S@+1][Branch1][C][OH2+1][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][F]
CC(=O)N[C@H]1C[C@H]2CN([S@@+](=O)([OH2+])c3ccccc3F)CC(=O)N2C1,c1cccc(F)c1[S@@+](=O)(N1CC(=O)N2C[C@@H](NC(=O)C)C[C@H]2C1)[OH2+],[C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][S@@+1][=Branch1][C][=O][Branch2][Ring1][=Branch2][N][C][C][=Branch1][C][=O][N][C][C@@H1][Branch1][#Branch1][N][C][=Branch1][C][=O][C][C][C@H1][Ring1][=Branch2][C][Ring1][=C][OH2+1]
COCC(=O)N1C[C@H](c2nncn2C)C2(C1)CN(C(=O)Cc1ccccc1F)C2,c1cc(CC(N2CC3([C@@H](c4nncn4C)CN(C(COC)=O)C3)C2)=O)c(F)cc1,[C][=C][C][Branch2][Ring2][#Branch2][C][C][Branch2][Ring2][Ring2][N][C][C][Branch2][Ring1][#Branch2][C@@H1][Branch1][=Branch2][C][=N][N][=C][N][Ring1][Branch1][C][C][N][Branch1][Branch2][C][Branch1][Ring2][C][O][C][=O][C][Ring1][S][C][Ring2][Ring1][Ring1][=O][=C][Branch1][C][F][C][=C][Ring2][Ring1][=N]
COCC(=O)N1C[C@H](c2nncn2C)C2(C1)CN(C(=O)Cc1ccccc1F)C2,C(C(N1C[C@H](c2nncn2C)C2(CN(C(=O)Cc3ccccc3F)C2)C1)=O)OC,[C][Branch2][Ring2][S][C][Branch2][Ring2][O][N][C][C@H1][Branch1][=Branch2][C][=N][N][=C][N][Ring1][Branch1][C][C][Branch2][Ring1][=Branch1][C][N][Branch1][#C][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][Ring1][=C][C][Ring2][Ring1][Branch2][=O][O][C]
