smiles,selfies
COc1cc2c(cc1NC(=O)c1sc3nc(C(F)(F)F)cc(C)c3c1N)oc1ccccc12,[C][O][C][=C][C][=C][Branch2][Ring2][Branch1][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][S][C][=N][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][C][Branch1][C][C][=C][Ring1][O][C][=Ring1][=C][N][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][=N]
Cc1ccc(-c2nc(C(=O)Nc3cccc(Cl)c3C)cs2)s1,[C][C][=C][C][=C][Branch2][Ring1][N][C][=N][C][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][=C][S][Ring1][S][S][Ring2][Ring1][Branch1]
CCCN1C(=O)c2ccccc2Sc2cc(-c3noc(-c4cccc([N+](=O)[O-])c4C)n3)ccc21,[C][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][Branch2][Ring1][#Branch2][C][=N][O][C][Branch1][P][C][=C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][=Branch2][C][=N][Ring1][#C][=C][C][=C][Ring2][Ring1][Branch1][Ring2][Ring1][#C]
Cc1cc(C)c(C(=O)c2sc(Nc3cc(C)ccc3C)nc2N)c(C)c1,[C][C][=C][C][Branch1][C][C][=C][Branch2][Ring1][N][C][=Branch1][C][=O][C][S][C][Branch1][=C][N][C][=C][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][C][=N][C][=Ring1][=C][N][C][Branch1][C][C][=C][Ring2][Ring1][=Branch2]
CCCCCCCCCc1nc2c(=O)[n-]c3ccccc3c2o1,[C][C][C][C][C][C][C][C][C][C][=N][C][C][=Branch1][C][=O][N-1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][O][O][Ring1][=C]
COc1cc(/C=C(/C#N)c2nc(-c3ccc(Br)cc3)cs2)ccc1OC(C)=O,[C][O][C][=C][C][Branch2][Ring1][O][/C][=C][Branch1][Ring1][/C][#N][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][=C][S][Ring1][N][=C][C][=C][Ring2][Ring1][=Branch1][O][C][Branch1][C][C][=O]
Cc1ccccc1-c1nc(NC(=O)CSc2ncnc3sc4c(c23)CC[C@H](C)C4)ns1,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][C][Branch2][Ring1][S][N][C][=Branch1][C][=O][C][S][C][=N][C][=N][C][S][C][=C][Branch1][=Branch1][C][Ring1][=Branch2][=Ring1][Branch1][C][C][C@H1][Branch1][C][C][C][Ring1][Branch2][=N][S][Ring2][Ring1][Branch2]
CCCCCn1c(SCc2nc(-c3ccc4c(c3)OCO4)no2)nc2cc3c(cc2c1=O)OCO3,[C][C][C][C][C][N][C][Branch2][Ring1][O][S][C][C][=N][C][Branch1][S][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][=N][O][Ring1][=C][=N][C][=C][C][=C][Branch1][#Branch2][C][=C][Ring1][=Branch1][C][Ring2][Ring1][#Branch2][=O][O][C][O][Ring1][=Branch2]
CCOC(=O)c1ccc(Nc2nc3nonc3nc2N2CCC(Cc3ccccc3)CC2)cc1,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][C][N][C][=N][C][=N][O][N][=C][Ring1][Branch1][N][=C][Ring1][=Branch2][N][C][C][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=N][C][=C][Ring2][Ring1][=N]
Cc1cccc(-c2noc(CN(C(=O)COc3ccc(C(C)C)cc3)C(C)C)n2)c1,[C][C][=C][C][=C][C][Branch2][Ring2][O][C][=N][O][C][Branch2][Ring1][S][C][N][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][=C][Ring1][=Branch2][C][Branch1][C][C][C][=N][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][=N]
CCCC(=O)N1CCCN(c2nc(CC(C)C)nc3onc(-c4cccc(C(F)(F)F)c4)c23)CC1,[C][C][C][C][=Branch1][C][=O][N][C][C][C][N][Branch2][Ring2][N][C][=N][C][Branch1][#Branch1][C][C][Branch1][C][C][C][=N][C][O][N][=C][Branch2][Ring1][Ring1][C][=C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][#Branch2][C][Ring2][Ring1][#Branch1][=Ring1][#C][C][C][Ring2][Ring1][=C]
Cc1ccc(-c2csc(NC(=O)CCc3nc(CSc4nc5ccccc5o4)no3)n2)cc1,[C][C][=C][C][=C][Branch2][Ring2][O][C][=C][S][C][Branch2][Ring1][S][N][C][=Branch1][C][=O][C][C][C][=N][C][Branch1][S][C][S][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=Branch2][=N][O][Ring1][S][=N][Ring2][Ring1][#Branch2][C][=C][Ring2][Ring1][S]
CCCCCCNc1nc(Nc2ccc(I)cc2C)nc(OC)n1,[C][C][C][C][C][C][N][C][=N][C][Branch1][=C][N][C][=C][C][=C][Branch1][C][I][C][=C][Ring1][#Branch1][C][=N][C][Branch1][Ring1][O][C][=N][Ring1][P]
O=C(N/N=C/c1ccc(Sc2nc3ccccc3s2)c([N+](=O)[O-])c1)c1cccc(O)c1,[O][=C][Branch2][Ring2][Ring2][N][/N][=C][/C][=C][C][=C][Branch1][#C][S][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring2][Ring1][Ring1][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1]
CC(C)Cc1ccc(S(=O)(=O)Nc2ccc3sc([N-]C(=O)c4ccccc4)nc3c2)cc1,[C][C][Branch1][C][C][C][C][=C][C][=C][Branch2][Ring2][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][S][C][Branch1][=C][N-1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][Ring1][=C][=C][Ring2][Ring1][C][C][=C][Ring2][Ring1][N]
CCOC(=O)c1cccc(Nc2cc(C)[nH+]c3ccc(C)cc23)c1,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring1][=Branch1][N][C][=C][C][Branch1][C][C][=NH1+1][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][N][Ring1][#Branch1][=C][Ring2][Ring1][Ring1]
CC[C@@H](C)N(CCc1nc(-c2ccc(Cl)cc2)no1)C(=O)c1ccc(C)cc1,[C][C][C@@H1][Branch1][C][C][N][Branch2][Ring1][#Branch1][C][C][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=N][O][Ring1][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1]
O=C(Nc1ccccc1C(F)(F)F)N1CCC(c2nc(-c3ccc(Cl)cc3)no2)CC1,[O][=C][Branch2][Ring1][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F][N][C][C][C][Branch2][Ring1][Branch1][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=N][O][Ring1][N][C][C][Ring2][Ring1][C]
Cc1ccc(-c2cc(-c3ccccc3)nc(NS(=O)(=O)c3ccc(F)cc3)n2)cc1,[C][C][=C][C][=C][Branch2][Ring2][#Branch2][C][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][Branch2][Ring1][Ring2][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=N][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][=N]
CCCCCCCOC(=O)c1c(C)oc2ccc(NS(=O)(=O)c3ccc(OC)cc3)cc12,[C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][=C][Branch1][C][C][O][C][=C][C][=C][Branch2][Ring1][Branch1][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][=C][Ring2][Ring1][=Branch1][Ring2][Ring1][C]
CSc1nnc2c(n1)O[C@H]([C@H]1CC=C(C)C[C@H]1C)Nc1ccc(Br)cc1-2,[C][S][C][=N][N][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][O][C@H1][Branch1][=N][C@H1][C][C][=C][Branch1][C][C][C][C@H1][Ring1][#Branch1][C][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][Ring2][Ring1][Branch1]
Cc1ccc2c(C[NH2+][C@H]3CC[C@@H](C)CC3)c(C(=O)[O-])n(Cc3cccc(F)c3)c2c1,[C][C][=C][C][=C][C][Branch1][=C][C][NH2+1][C@H1][C][C][C@@H1][Branch1][C][C][C][C][Ring1][#Branch1][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][N][Branch1][=N][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][Ring2][Ring1][=Branch2][=C][Ring2][Ring1][=N]
Cc1ccc2nc3c(cc(OC(=O)c4ccccc4)c4c(=O)c5ccccc5c(O)c43)oc2c1,[C][C][=C][C][=C][N][=C][C][=Branch2][Ring2][=Branch2][=C][C][Branch1][=C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][O][=C][Ring1][N][Ring2][Ring1][=Branch2][O][C][Ring2][Ring1][=N][=C][Ring2][Ring1][P]
Cc1ccc(NC(=O)Cn2c(C)cc(C)c(-c3nc(-c4ccc(F)cc4)no3)c2=O)cc1Cl,[C][C][=C][C][=C][Branch2][Ring2][=C][N][C][=Branch1][C][=O][C][N][C][Branch1][C][C][=C][C][Branch1][C][C][=C][Branch2][Ring1][Branch1][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=N][O][Ring1][N][C][Ring2][Ring1][Ring2][=O][C][=C][Ring2][Ring1][#C][Cl]
CC(C)Oc1ccc(C[N-]S(=O)(=O)c2cc(-c3nc(C(C)(C)C)cs3)cs2)cc1,[C][C][Branch1][C][C][O][C][=C][C][=C][Branch2][Ring2][Branch1][C][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch2][Ring1][C][C][=N][C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][=C][S][Ring1][=Branch2][=C][S][Ring1][=C][C][=C][Ring2][Ring1][=Branch2]
C[C@@]1(C(=O)N[C@H]2CC[C@@H](C)CC2)Cc2ccccc2C(=O)N1CCc1ccccc1,[C][C@@][Branch1][P][C][=Branch1][C][=O][N][C@H1][C][C][C@@H1][Branch1][C][C][C][C][Ring1][#Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring2][Ring1][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
Cc1nc(Nc2ccc(NC(=O)Nc3ccc(C)c(F)c3)cc2)cc(N2CCCC2)n1,[C][C][=N][C][Branch2][Ring2][C][N][C][=C][C][=C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][C][C][Branch1][C][F][=C][Ring1][Branch2][C][=C][Ring2][Ring1][C][=C][C][Branch1][Branch2][N][C][C][C][C][Ring1][Branch1][=N][Ring2][Ring1][=C]
O=C(NC1CCCC1)c1cccnc1Oc1ccc(NS(=O)(=O)c2ccc3c(c2)CCCC3)cc1,[O][=C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][Branch1][C][=C][C][=C][N][=C][Ring1][=Branch1][O][C][=C][C][=C][Branch2][Ring1][=Branch2][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][C][Ring1][#Branch1][C][=C][Ring2][Ring1][Ring2]
CC[C@@]1(C(=O)c2ccc(C(C)(C)C)cc2)[C@H]2c3cc(Br)ccc3OC(=O)[C@]21C(=O)OC,[C][C][C@@][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2][C@H1][C][=C][C][Branch1][C][Br][=C][C][=C][Ring1][#Branch1][O][C][=Branch1][C][=O][C@][Ring1][N][Ring2][Ring1][=Branch2][C][=Branch1][C][=O][O][C]
COc1cc(OC)cc(C(=O)Nc2ccc(O)c(-c3nc4ccccc4s3)c2)c1,[C][O][C][=C][C][Branch1][Ring1][O][C][=C][C][Branch2][Ring1][S][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][O][C][Branch1][=C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][=C][Ring1][S][=C][Ring2][Ring1][O]
CCCc1nc(-c2cc3cccc(C)c3nc2NCC[N@@H+]2CCc3ccccc3C2)no1,[C][C][C][C][=N][C][Branch2][Ring2][Ring1][C][=C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][N][=C][Ring1][O][N][C][C][N@@H1+1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=N][O][Ring2][Ring1][=N]
CCOC(=O)c1oc2ccc(S(=O)(=O)[N-]c3ccc(-c4cc5cc(F)ccc5[nH]4)cc3)cc2c1C,[C][C][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch2][Ring2][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][N-1][C][=C][C][=C][Branch1][P][C][=C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][NH1][Ring1][#Branch2][C][=C][Ring1][S][C][=C][Ring2][Ring1][#Branch2][C][=Ring2][Ring1][=N][C]
CCCCCOC(=O)c1c(C)oc2c1cc(NS(=O)(=O)c1cccc([N+](=O)[O-])c1)c1ccccc12,[C][C][C][C][C][O][C][=Branch1][C][=O][C][=C][Branch1][C][C][O][C][=C][Ring1][=Branch1][C][=C][Branch2][Ring1][Branch2][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][#Branch1]
Cc1ccc(OC(=O)[C@]23C(=O)Oc4ccccc4[C@H]2[C@@]3(C)C(=O)c2ccc(Br)cc2)cc1,[C][C][=C][C][=C][Branch2][Ring2][N][O][C][=Branch1][C][=O][C@][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][Ring1][O][C@@][Ring1][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][#C]
Cc1ccc(-c2noc(CCN(Cc3ccco3)C[C@H](O)COc3ccccc3)n2)cc1Cl,[C][C][=C][C][=C][Branch2][Ring2][Branch2][C][=N][O][C][Branch2][Ring1][=N][C][C][N][Branch1][=Branch2][C][C][=C][C][=C][O][Ring1][Branch1][C][C@H1][Branch1][C][O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring2][Ring1][=Branch2][C][=C][Ring2][Ring1][#C][Cl]
CCc1sc(-c2cc3cc([N+](=O)[O-])ccc3oc2=O)nc1-c1ccc(Cl)cc1,[C][C][C][S][C][Branch2][Ring1][#Branch1][C][=C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][C][=C][Ring1][=Branch2][O][C][Ring1][=N][=O][=N][C][=Ring2][Ring1][Ring1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1]
COc1ccc(/C=N/Nc2nc(Nc3ccc(OC)cc3)nc(Nc3ccc([N+](=O)[O-])cc3)n2)cc1,[C][O][C][=C][C][=C][Branch2][Ring2][=C][/C][=N][/N][C][=N][C][Branch1][=C][N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][=N][C][Branch1][P][N][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][=N][Ring2][Ring1][=Branch2][C][=C][Ring2][Ring2][C]
COc1ccc(/C=N/Nc2nc(N3CCCCCC3)nc(N3CCCCCC3)[nH+]2)cc1,[C][O][C][=C][C][=C][Branch2][Ring2][Ring1][/C][=N][/N][C][=N][C][Branch1][#Branch2][N][C][C][C][C][C][C][Ring1][#Branch1][=N][C][Branch1][#Branch2][N][C][C][C][C][C][C][Ring1][#Branch1][=NH1+1][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][=N]
CCCCc1c(C)c2ccc(OCc3ccc(Cl)cc3)c(C(C)=O)c2oc1=O,[C][C][C][C][C][=C][Branch1][C][C][C][=C][C][=C][Branch1][=C][O][C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Branch1][=Branch1][C][Branch1][C][C][=O][=C][Ring2][Ring1][C][O][C][Ring2][Ring1][#Branch1][=O]
O=C([O-])c1ccc([N@H+]2CC[C@@H](Cc3ccccc3)CC2)c([N-]S(=O)(=O)c2cccc(F)c2)c1,[O][=C][Branch1][C][O-1][C][=C][C][=C][Branch2][Ring1][Ring2][N@H1+1][C][C][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=N][C][Branch2][Ring1][Ring2][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][=C][Ring2][Ring1][=C]
CCc1ccc([C@@H]2c3c(oc4cc(C)c(C)cc4c3=O)C(=O)N2c2nc(C)c(C(=O)OC)s2)cc1,[C][C][C][=C][C][=C][Branch2][Branch1][Ring1][C@@H1][C][=C][Branch2][Ring1][Ring2][O][C][=C][C][Branch1][C][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][C][Ring1][N][=O][C][=Branch1][C][=O][N][Ring1][P][C][=N][C][Branch1][C][C][=C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][S][Ring1][#Branch2][C][=C][Ring2][Ring1][P]
Cc1ccc(NC(=O)Nc2ccc(Nc3cc(N4CCCCC4)[nH+]c(C)n3)cc2)cc1,[C][C][=C][C][=C][Branch2][Ring2][=Branch2][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][#Branch1][N][C][=C][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][=NH1+1][C][Branch1][C][C][=N][Ring1][=N][C][=C][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][=C]
Cc1ccc(-c2noc([C@@H](NC(=O)c3cccc(F)c3)C(C)C)n2)cc1Cl,[C][C][=C][C][=C][Branch2][Ring2][Ring2][C][=N][O][C][Branch2][Ring1][=Branch2][C@@H1][Branch1][P][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][Branch1][C][C][C][=N][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=Branch2][Cl]
O=C(Nc1cccc([N+](=O)[O-])c1)c1cc(-c2ccccc2Cl)nc2ccccc12,[O][=C][Branch1][P][N][C][=C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][=Branch2][C][=C][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=N][C][=C][C][=C][C][=C][Ring1][P][Ring1][=Branch1]
C[C@H]1CCc2nc(NC(=O)c3sc4ccccc4c3Cl)sc2C1,[C][C@H1][C][C][C][N][=C][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][=Branch2][Cl][S][C][=Ring2][Ring1][C][C][Ring2][Ring1][=Branch1]
CC[C@H](C)c1ccc(OCC(=O)Nc2cccc(-c3nc4ncccc4o3)c2)cc1,[C][C][C@H1][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][#C][O][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][=C][C][=N][C][=N][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=Branch2][=C][Ring1][#C][C][=C][Ring2][Ring1][#Branch2]
COc1ccc2oc(-c3noc(/C=C/c4ccc(C)cc4)n3)c(C)c2c1,[C][O][C][=C][C][=C][O][C][Branch2][Ring1][#Branch1][C][=N][O][C][Branch1][=C][/C][=C][/C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=N][Ring1][=C][=C][Branch1][C][C][C][Ring2][Ring1][Ring2][=C][Ring2][Ring1][Branch2]
CC(C)c1ccc(-c2c(N3CCN(c4cccc(C(F)(F)F)c4)CC3)c(=O)c2=O)cc1,[C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring2][N][C][=C][Branch2][Ring1][=C][N][C][C][N][Branch2][Ring1][Ring1][C][=C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][#Branch2][C][C][Ring1][S][C][=Branch1][C][=O][C][Ring2][Ring1][Branch1][=O][C][=C][Ring2][Ring1][N]
CCOc1cccc(C(=O)Nc2nc3c(s2)C[C@@H](C(C)(C)C)CC3)c1,[C][C][O][C][=C][C][=C][C][Branch2][Ring1][#C][C][=Branch1][C][=O][N][C][=N][C][=C][Branch1][Ring2][S][Ring1][Branch1][C][C@@H1][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][C][Ring1][O][=C][Ring2][Ring1][=Branch1]
Cc1ccc(Nc2nc(C)c3c(n2)C[C@@H](c2ccc(C)cc2)CC3=O)cc1,[C][C][=C][C][=C][Branch2][Ring2][Ring1][N][C][=N][C][Branch1][C][C][=C][C][=Branch1][Ring2][=N][Ring1][#Branch1][C][C@@H1][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][C][Ring1][=C][=O][C][=C][Ring2][Ring1][#Branch2]
CCN(CC)c1cc(C)nc(Nc2ccc(NS(=O)(=O)c3cc(OC)c(C)cc3C)cc2)n1,[C][C][N][Branch1][Ring1][C][C][C][=C][C][Branch1][C][C][=N][C][Branch2][Ring2][=Branch1][N][C][=C][C][=C][Branch2][Ring1][=Branch2][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][C][C][C][=C][Ring1][=Branch2][C][C][=C][Ring2][Ring1][Ring2][=N][Ring2][Ring1][N]
CC(=O)c1c(C)oc2ccc(N(C(=O)c3ccc(C)cc3)S(=O)(=O)c3c(C)cc(C)cc3C)cc12,[C][C][=Branch1][C][=O][C][=C][Branch1][C][C][O][C][=C][C][=C][Branch2][Ring2][=Branch2][N][Branch1][S][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][Branch1][C][C][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][C][C][=C][Ring2][Ring1][S][Ring2][Ring1][N]
CCc1ccc(Nc2cc3c(cc2[N+](=O)[O-])C(=O)N(c2ccc(C)cc2)C3=O)cc1,[C][C][C][=C][C][=C][Branch2][Ring2][Branch2][N][C][=C][C][=C][Branch1][#Branch2][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=Branch1][C][=O][N][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][Ring2][Ring1][C][=O][C][=C][Ring2][Ring1][N]
CC(C)(C)CC(=O)N[C@@H](Cc1ccccc1)c1nc(-c2ccc(Br)cc2)no1,[C][C][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][=N][O][Ring1][N]
Cc1ccc(-c2noc(-c3ccc(C)c(Cl)c3)n2)cc1,[C][C][=C][C][=C][Branch2][Ring1][Branch2][C][=N][O][C][Branch1][#C][C][=C][C][=C][Branch1][C][C][C][Branch1][C][Cl][=C][Ring1][Branch2][=N][Ring1][=N][C][=C][Ring2][Ring1][Ring1]
Cc1cccc(CN2C(=O)c3ccccc3Sc3ccc(C(=O)[O-])cc32)c1,[C][C][=C][C][=C][C][Branch2][Ring2][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][Ring2][Ring1][Ring1][=C][Ring2][Ring1][#Branch2]
COc1cc([N+](=O)[O-])c(Cl)cc1-c1ccc(/C=C(\C#N)c2nc3cc(C)ccc3[nH]2)o1,[C][O][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Branch1][C][Cl][C][=C][Ring1][#Branch2][C][=C][C][=C][Branch2][Ring1][#Branch1][/C][=C][Branch1][Ring1][\C][#N][C][=N][C][=C][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][NH1][Ring1][#Branch2][O][Ring2][Ring1][Ring1]
COc1cccc(NC(=O)Nc2ccc(Cn3cnc(-c4nc(-c5cccc(C)c5)no4)c3)cc2)c1,[C][O][C][=C][C][=C][C][Branch2][Branch1][C][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][S][C][N][C][=N][C][Branch2][Ring1][Branch1][C][=N][C][Branch1][N][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][=N][O][Ring1][N][=C][Ring1][P][C][=C][Ring2][Ring1][Branch2][=C][Ring2][Ring2][C]
CC(C)Cc1nc(N2CCN(CC(=O)Nc3ccc(Cl)cc3)CC2)c(C#N)c2c1CCC2,[C][C][Branch1][C][C][C][C][=N][C][Branch2][Ring1][=N][N][C][C][N][Branch2][Ring1][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][C][Ring1][P][=C][Branch1][Ring1][C][#N][C][=C][Ring2][Ring1][=Branch2][C][C][C][Ring1][Branch1]
COc1ccc(N[C@@H]2c3cccc4cccc(c34)[C@@H]2NS(=O)(=O)c2ccc(Cl)cc2)cc1,[C][O][C][=C][C][=C][Branch2][Ring2][=Branch2][N][C@@H1][C][=C][C][=C][C][=C][C][=C][C][=Branch1][=Branch1][=C][Ring1][#Branch2][Ring1][=Branch1][C@@H1][Ring1][N][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=C]
COC(=O)COc1cc(-c2ccc(C)cc2)[nH+]c2ccc(NC(=O)Nc3cccc(OC)c3)cc12,[C][O][C][=Branch1][C][=O][C][O][C][=C][C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=NH1+1][C][=C][C][=C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][Ring1][O][C][=C][Ring1][Branch2][C][=C][Ring2][Ring1][=N][Ring2][Ring1][C]
