original,augmented
Cn1ncc2c1ncn1nc(-c3n[nH]cc3[N+](=O)[O-])nc21,n12nc(-c3c([N+](=O)[O-])c[nH]n3)nc1c1c(nc2)n(C)nc1
Cn1ncc2c1ncn1nc(-c3n[nH]cc3[N+](=O)[O-])nc21,n1(C)ncc2c3n(cnc12)nc(-c1n[nH]cc1[N+](=O)[O-])n3
Cn1ncc2c1ncn1nc(-c3n[nH]cc3[N+](=O)[O-])nc21,n1(C)c2c(c3n(nc(-c4n[nH]cc4[N+]([O-])=O)n3)cn2)cn1
Cn1ncc2c1ncn1nc(-c3n[nH]cc3[N+](=O)[O-])nc21,n1n2cnc3n(C)ncc3c2nc1-c1c([N+]([O-])=O)c[nH]n1
CC(C)n1cc(C(=O)Nc2n[nH]c3cccc(F)c23)c2ccccc2c1=O,C(n1cc(C(Nc2n[nH]c3cccc(F)c23)=O)c2ccccc2c1=O)(C)C
CC(C)n1cc(C(=O)Nc2n[nH]c3cccc(F)c23)c2ccccc2c1=O,c1cc2c(c(=O)n(C(C)C)cc2C(Nc2c3c(F)cccc3[nH]n2)=O)cc1
CC(C)n1cc(C(=O)Nc2n[nH]c3cccc(F)c23)c2ccccc2c1=O,n1(C(C)C)cc(C(Nc2c3c(F)cccc3[nH]n2)=O)c2c(c1=O)cccc2
CC(C)n1cc(C(=O)Nc2n[nH]c3cccc(F)c23)c2ccccc2c1=O,CC(C)n1cc(C(Nc2n[nH]c3c2c(F)ccc3)=O)c2ccccc2c1=O
CC(C)n1cc(C(=O)Nc2n[nH]c3cccc(F)c23)c2ccccc2c1=O,c1c2c(c(NC(=O)c3cn(C(C)C)c(=O)c4c3cccc4)n[nH]2)c(F)cc1
O=C(Nc1ccccc1)c1cccc(N2C[C@@H](C(=O)NCc3cccc(Cl)c3)CC2=O)c1,c1ccc(NC(c2cccc(N3C(=O)C[C@H](C(NCc4cc(Cl)ccc4)=O)C3)c2)=O)cc1
O=C(Nc1ccccc1)c1cccc(N2C[C@@H](C(=O)NCc3cccc(Cl)c3)CC2=O)c1,c1ccc(N2C(=O)C[C@H](C(NCc3cccc(Cl)c3)=O)C2)cc1C(=O)Nc1ccccc1
O=C(Nc1ccccc1)c1cccc(N2C[C@@H](C(=O)NCc3cccc(Cl)c3)CC2=O)c1,N1(c2cc(C(=O)Nc3ccccc3)ccc2)C(=O)C[C@H](C(NCc2cc(Cl)ccc2)=O)C1
O=C(Nc1ccccc1)c1cccc(N2C[C@@H](C(=O)NCc3cccc(Cl)c3)CC2=O)c1,c1ccc(N2C[C@@H](C(NCc3cc(Cl)ccc3)=O)CC2=O)cc1C(=O)Nc1ccccc1
O=C(Nc1ccccc1)c1cccc(N2C[C@@H](C(=O)NCc3cccc(Cl)c3)CC2=O)c1,C(=O)([C@H]1CC(=O)N(c2cccc(C(Nc3ccccc3)=O)c2)C1)NCc1cc(Cl)ccc1
Cc1cc(C(=O)N2CCC[C@H](n3c(=O)n(C)c4cncnc43)C2)nn1C,n1([C@H]2CCCN(C(=O)c3cc(C)n(C)n3)C2)c2c(cncn2)n(C)c1=O
Cc1cc(C(=O)N2CCC[C@H](n3c(=O)n(C)c4cncnc43)C2)nn1C,c12ncncc1n(C)c(=O)n2[C@H]1CCCN(C(=O)c2cc(C)n(C)n2)C1
Cc1cc(C(=O)N2CCC[C@H](n3c(=O)n(C)c4cncnc43)C2)nn1C,c1c(C)n(C)nc1C(N1C[C@@H](n2c3c(cncn3)n(C)c2=O)CCC1)=O
Cc1cc(C(=O)N2CCC[C@H](n3c(=O)n(C)c4cncnc43)C2)nn1C,n1([C@@H]2CN(C(c3nn(C)c(C)c3)=O)CCC2)c(=O)n(C)c2cncnc12
Cc1cc(C(=O)N2CCC[C@H](n3c(=O)n(C)c4cncnc43)C2)nn1C,Cc1cc(C(N2C[C@@H](n3c4c(n(C)c3=O)cncn4)CCC2)=O)nn1C
NC(=O)c1ccccc1NC(=O)c1cnccn1,c1(NC(c2cnccn2)=O)c(C(=O)N)cccc1
NC(=O)c1ccccc1NC(=O)c1cnccn1,O=C(c1ccccc1NC(c1cnccn1)=O)N
NC(=O)c1ccccc1NC(=O)c1cnccn1,c1c(C(=O)Nc2c(C(N)=O)cccc2)nccn1
NC(=O)c1ccccc1NC(=O)c1cnccn1,c1nc(C(=O)Nc2ccccc2C(N)=O)cnc1
NC(=O)c1ccccc1NC(=O)c1cnccn1,n1cc(C(=O)Nc2ccccc2C(N)=O)ncc1
O=C([O-])Cn1ccc2c(cnc3ccnn32)c1=O,[O-]C(Cn1ccc2c(c1=O)cnc1n2ncc1)=O
O=C([O-])Cn1ccc2c(cnc3ccnn32)c1=O,O=C(Cn1ccc2c(c1=O)cnc1ccnn21)[O-]
O=C([O-])Cn1ccc2c(cnc3ccnn32)c1=O,C(=O)(Cn1ccc2n3c(ncc2c1=O)ccn3)[O-]
O=C([O-])Cn1ccc2c(cnc3ccnn32)c1=O,n12c(ncc3c(=O)n(CC(=O)[O-])ccc13)ccn2
O=C([O-])Cn1ccc2c(cnc3ccnn32)c1=O,O=C([O-])Cn1c(=O)c2c(n3nccc3nc2)cc1
NS(=O)(=O)c1ccc(CCNC(=O)CSc2ncccc2C(=O)[O-])cc1,C(Sc1ncccc1C([O-])=O)C(NCCc1ccc(S(N)(=O)=O)cc1)=O
NS(=O)(=O)c1ccc(CCNC(=O)CSc2ncccc2C(=O)[O-])cc1,c1c(S(=O)(N)=O)ccc(CCNC(=O)CSc2c(C([O-])=O)cccn2)c1
NS(=O)(=O)c1ccc(CCNC(=O)CSc2ncccc2C(=O)[O-])cc1,c1c(S(=O)(=O)N)ccc(CCNC(CSc2c(C(=O)[O-])cccn2)=O)c1
NS(=O)(=O)c1ccc(CCNC(=O)CSc2ncccc2C(=O)[O-])cc1,c1cc(S(=O)(=O)N)ccc1CCNC(CSc1c(C([O-])=O)cccn1)=O
NS(=O)(=O)c1ccc(CCNC(=O)CSc2ncccc2C(=O)[O-])cc1,c1c(C(=O)[O-])c(SCC(NCCc2ccc(S(=O)(=O)N)cc2)=O)ncc1
O=C([C@@H]1CC(=O)N(c2ccc(F)cc2)C1)N1CC[NH2+]CC1,c1cc(N2C[C@H](C(=O)N3CC[NH2+]CC3)CC2=O)ccc1F
O=C([C@@H]1CC(=O)N(c2ccc(F)cc2)C1)N1CC[NH2+]CC1,C1[C@@H](C(N2CC[NH2+]CC2)=O)CN(c2ccc(F)cc2)C1=O
O=C([C@@H]1CC(=O)N(c2ccc(F)cc2)C1)N1CC[NH2+]CC1,c1(F)ccc(N2C(=O)C[C@@H](C(N3CC[NH2+]CC3)=O)C2)cc1
O=C([C@@H]1CC(=O)N(c2ccc(F)cc2)C1)N1CC[NH2+]CC1,c1(F)ccc(N2C[C@H](C(=O)N3CC[NH2+]CC3)CC2=O)cc1
O=C([C@@H]1CC(=O)N(c2ccc(F)cc2)C1)N1CC[NH2+]CC1,c1(F)ccc(N2C(=O)C[C@@H](C(=O)N3CC[NH2+]CC3)C2)cc1
O=C([O-])[C@@H]1CC(=O)N(c2ccccc2)[C@H]1c1cccc(C(F)(F)F)c1,c1cc(N2C(=O)C[C@@H](C(=O)[O-])[C@@H]2c2cccc(C(F)(F)F)c2)ccc1
O=C([O-])[C@@H]1CC(=O)N(c2ccccc2)[C@H]1c1cccc(C(F)(F)F)c1,C1(=O)C[C@@H](C([O-])=O)[C@H](c2cccc(C(F)(F)F)c2)N1c1ccccc1
O=C([O-])[C@@H]1CC(=O)N(c2ccccc2)[C@H]1c1cccc(C(F)(F)F)c1,FC(F)(c1cc([C@@H]2N(c3ccccc3)C(=O)C[C@H]2C(=O)[O-])ccc1)F
O=C([O-])[C@@H]1CC(=O)N(c2ccccc2)[C@H]1c1cccc(C(F)(F)F)c1,FC(c1cc([C@H]2[C@H](C([O-])=O)CC(=O)N2c2ccccc2)ccc1)(F)F
O=C([O-])[C@@H]1CC(=O)N(c2ccccc2)[C@H]1c1cccc(C(F)(F)F)c1,C1[C@@H](C([O-])=O)[C@H](c2cccc(C(F)(F)F)c2)N(c2ccccc2)C1=O
O=C(NCc1ccccn1)c1c([O-])nc2ccccn2c1=O,c1cn2c(cc1)nc([O-])c(C(NCc1ncccc1)=O)c2=O
O=C(NCc1ccccn1)c1c([O-])nc2ccccn2c1=O,c1cccn2c(=O)c(C(=O)NCc3ncccc3)c([O-])nc12
O=C(NCc1ccccn1)c1c([O-])nc2ccccn2c1=O,c1([O-])c(C(=O)NCc2ncccc2)c(=O)n2ccccc2n1
O=C(NCc1ccccn1)c1c([O-])nc2ccccn2c1=O,N(C(c1c(=O)n2ccccc2nc1[O-])=O)Cc1ccccn1
O=C(NCc1ccccn1)c1c([O-])nc2ccccn2c1=O,c1cnc(CNC(c2c(=O)n3c(cccc3)nc2[O-])=O)cc1
CCO[C@H]1O[C@@H]2[C@H](O1)[C@H](CO)O[C@H]2n1cnc2c(N)ncnc21,n1cnc2n([C@@H]3O[C@@H](CO)[C@@H]4[C@H]3O[C@H](OCC)O4)cnc2c1N
CCO[C@H]1O[C@@H]2[C@H](O1)[C@H](CO)O[C@H]2n1cnc2c(N)ncnc21,c12c(ncn1[C@H]1[C@@H]3O[C@H](OCC)O[C@@H]3[C@H](CO)O1)c(N)ncn2
CCO[C@H]1O[C@@H]2[C@H](O1)[C@H](CO)O[C@H]2n1cnc2c(N)ncnc21,[C@@H]12[C@@H]([C@H](CO)O[C@H]1n1c3c(c(N)ncn3)nc1)O[C@@H](OCC)O2
CCO[C@H]1O[C@@H]2[C@H](O1)[C@H](CO)O[C@H]2n1cnc2c(N)ncnc21,n1([C@@H]2O[C@@H](CO)[C@H]3O[C@@H](OCC)O[C@@H]23)cnc2c(N)ncnc12
CCO[C@H]1O[C@@H]2[C@H](O1)[C@H](CO)O[C@H]2n1cnc2c(N)ncnc21,c12c(N)ncnc1n([C@H]1[C@@H]3O[C@H](OCC)O[C@@H]3[C@H](CO)O1)cn2
Cn1cc(CN2CCN(C(=O)COc3ccc(F)cc3)CC2)ccc1=O,Cn1cc(CN2CCN(C(=O)COc3ccc(F)cc3)CC2)ccc1=O
Cn1cc(CN2CCN(C(=O)COc3ccc(F)cc3)CC2)ccc1=O,O(c1ccc(F)cc1)CC(N1CCN(Cc2ccc(=O)n(C)c2)CC1)=O
Cn1cc(CN2CCN(C(=O)COc3ccc(F)cc3)CC2)ccc1=O,O=C(N1CCN(Cc2ccc(=O)n(C)c2)CC1)COc1ccc(F)cc1
Cn1cc(CN2CCN(C(=O)COc3ccc(F)cc3)CC2)ccc1=O,c1(OCC(N2CCN(Cc3ccc(=O)n(C)c3)CC2)=O)ccc(F)cc1
Cn1cc(CN2CCN(C(=O)COc3ccc(F)cc3)CC2)ccc1=O,n1(C)cc(CN2CCN(C(COc3ccc(F)cc3)=O)CC2)ccc1=O
CC(=O)N[C@@H]1CN(C(=O)c2n[nH]c3ccccc23)C[C@H]1CO,N(C(C)=O)[C@H]1[C@H](CO)CN(C(c2c3ccccc3[nH]n2)=O)C1
CC(=O)N[C@@H]1CN(C(=O)c2n[nH]c3ccccc23)C[C@H]1CO,C(N[C@H]1[C@H](CO)CN(C(=O)c2c3ccccc3[nH]n2)C1)(C)=O
CC(=O)N[C@@H]1CN(C(=O)c2n[nH]c3ccccc23)C[C@H]1CO,c1ccc2c([nH]nc2C(=O)N2C[C@@H](CO)[C@H](NC(C)=O)C2)c1
CC(=O)N[C@@H]1CN(C(=O)c2n[nH]c3ccccc23)C[C@H]1CO,c1c2[nH]nc(C(=O)N3C[C@@H](NC(C)=O)[C@H](CO)C3)c2ccc1
CC(=O)N[C@@H]1CN(C(=O)c2n[nH]c3ccccc23)C[C@H]1CO,C1N(C(=O)c2c3ccccc3[nH]n2)C[C@@H](NC(C)=O)[C@@H]1CO
O=C([O-])[C@H](Cc1ccccc1)NC(=O)N1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)[O-])CC1,C(=O)(N[C@@H](Cc1ccccc1)C([O-])=O)N1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)[O-])CC1
O=C([O-])[C@H](Cc1ccccc1)NC(=O)N1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)[O-])CC1,O=C(N1CCN(C(N[C@@H](Cc2ccccc2)C(=O)[O-])=O)CC1)N[C@@H](Cc1ccccc1)C([O-])=O
O=C([O-])[C@H](Cc1ccccc1)NC(=O)N1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)[O-])CC1,N1(C(=O)N[C@H](C([O-])=O)Cc2ccccc2)CCN(C(N[C@@H](Cc2ccccc2)C(=O)[O-])=O)CC1
O=C([O-])[C@H](Cc1ccccc1)NC(=O)N1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)[O-])CC1,C1N(C(N[C@H](C(=O)[O-])Cc2ccccc2)=O)CCN(C(=O)N[C@H](C(=O)[O-])Cc2ccccc2)C1
O=C([O-])[C@H](Cc1ccccc1)NC(=O)N1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)[O-])CC1,c1(C[C@H](NC(=O)N2CCN(C(=O)N[C@H](C([O-])=O)Cc3ccccc3)CC2)C([O-])=O)ccccc1
Cc1ccc(C2=NN(C(=O)CN(C)Cc3ccccc3)[C@H](c3ccccc3)C2)cc1C,O=C(CN(Cc1ccccc1)C)N1[C@H](c2ccccc2)CC(c2cc(C)c(C)cc2)=N1
Cc1ccc(C2=NN(C(=O)CN(C)Cc3ccccc3)[C@H](c3ccccc3)C2)cc1C,C(CN(Cc1ccccc1)C)(=O)N1N=C(c2cc(C)c(C)cc2)C[C@H]1c1ccccc1
Cc1ccc(C2=NN(C(=O)CN(C)Cc3ccccc3)[C@H](c3ccccc3)C2)cc1C,C1(c2cc(C)c(C)cc2)=NN(C(CN(Cc2ccccc2)C)=O)[C@H](c2ccccc2)C1
Cc1ccc(C2=NN(C(=O)CN(C)Cc3ccccc3)[C@H](c3ccccc3)C2)cc1C,c1ccccc1[C@H]1N(C(=O)CN(Cc2ccccc2)C)N=C(c2ccc(C)c(C)c2)C1
Cc1ccc(C2=NN(C(=O)CN(C)Cc3ccccc3)[C@H](c3ccccc3)C2)cc1C,c1(C2=NN(C(=O)CN(C)Cc3ccccc3)[C@H](c3ccccc3)C2)ccc(C)c(C)c1
Cc1nn(C)c(C(=O)Nc2cnn(C)c2C(N)=O)c1Cl,n1(C)nc(C)c(Cl)c1C(Nc1c(C(N)=O)n(C)nc1)=O
Cc1nn(C)c(C(=O)Nc2cnn(C)c2C(N)=O)c1Cl,Cn1ncc(NC(c2n(C)nc(C)c2Cl)=O)c1C(=O)N
Cc1nn(C)c(C(=O)Nc2cnn(C)c2C(N)=O)c1Cl,NC(=O)c1n(C)ncc1NC(=O)c1c(Cl)c(C)nn1C
Cc1nn(C)c(C(=O)Nc2cnn(C)c2C(N)=O)c1Cl,C(Nc1c(C(N)=O)n(C)nc1)(c1n(C)nc(C)c1Cl)=O
Cc1nn(C)c(C(=O)Nc2cnn(C)c2C(N)=O)c1Cl,C(Nc1cnn(C)c1C(=O)N)(c1c(Cl)c(C)nn1C)=O
COc1ccccc1CCN1C(=O)N[C@H](CC(=O)N[C@@H]2CC[S@+](=O)([OH2+])C2)C1=O,O=C1N(CCc2ccccc2OC)C(=O)[C@@H](CC(N[C@@H]2CC[S@@+]([OH2+])(=O)C2)=O)N1
COc1ccccc1CCN1C(=O)N[C@H](CC(=O)N[C@@H]2CC[S@+](=O)([OH2+])C2)C1=O,C(C(N[C@H]1C[S@@+](=O)([OH2+])CC1)=O)[C@@H]1C(=O)N(CCc2c(OC)cccc2)C(=O)N1
COc1ccccc1CCN1C(=O)N[C@H](CC(=O)N[C@@H]2CC[S@+](=O)([OH2+])C2)C1=O,[C@H]1(CC(N[C@H]2C[S@@+](=O)([OH2+])CC2)=O)NC(=O)N(CCc2ccccc2OC)C1=O
COc1ccccc1CCN1C(=O)N[C@H](CC(=O)N[C@@H]2CC[S@+](=O)([OH2+])C2)C1=O,O=C1N(CCc2c(OC)cccc2)C(=O)N[C@@H]1CC(N[C@@H]1CC[S@@+]([OH2+])(=O)C1)=O
COc1ccccc1CCN1C(=O)N[C@H](CC(=O)N[C@@H]2CC[S@+](=O)([OH2+])C2)C1=O,c1c(CCN2C(=O)N[C@H](CC(=O)N[C@H]3C[S@+]([OH2+])(=O)CC3)C2=O)c(OC)ccc1
O=C1CCC(=O)N1c1cnn(Cc2ccccc2)c1,c1ccc(Cn2cc(N3C(=O)CCC3=O)cn2)cc1
O=C1CCC(=O)N1c1cnn(Cc2ccccc2)c1,N1(c2cnn(Cc3ccccc3)c2)C(=O)CCC1=O
O=C1CCC(=O)N1c1cnn(Cc2ccccc2)c1,c1c(N2C(=O)CCC2=O)cnn1Cc1ccccc1
O=C1CCC(=O)N1c1cnn(Cc2ccccc2)c1,c1ccc(Cn2ncc(N3C(=O)CCC3=O)c2)cc1
O=C1CCC(=O)N1c1cnn(Cc2ccccc2)c1,C1C(=O)N(c2cn(Cc3ccccc3)nc2)C(=O)C1
Cc1ccc2ncn(C3CCN(C(=O)Cc4c(F)cccc4F)CC3)c2c1,c1n(C2CCN(C(=O)Cc3c(F)cccc3F)CC2)c2cc(C)ccc2n1
Cc1ccc2ncn(C3CCN(C(=O)Cc4c(F)cccc4F)CC3)c2c1,C(C(=O)N1CCC(n2c3c(nc2)ccc(C)c3)CC1)c1c(F)cccc1F
Cc1ccc2ncn(C3CCN(C(=O)Cc4c(F)cccc4F)CC3)c2c1,c1cc(F)c(CC(=O)N2CCC(n3c4cc(C)ccc4nc3)CC2)c(F)c1
Cc1ccc2ncn(C3CCN(C(=O)Cc4c(F)cccc4F)CC3)c2c1,n1c2ccc(C)cc2n(C2CCN(C(=O)Cc3c(F)cccc3F)CC2)c1
O=C(NCc1ccc(F)cc1F)c1ccc2c(c1)nc1n2CCN(Cc2ccccn2)C1=O,c1(F)ccc(CNC(=O)c2cc3nc4n(c3cc2)CCN(Cc2ccccn2)C4=O)c(F)c1
O=C(NCc1ccc(F)cc1F)c1ccc2c(c1)nc1n2CCN(Cc2ccccn2)C1=O,c1c2c(n3c(n2)C(=O)N(Cc2ccccn2)CC3)ccc1C(=O)NCc1ccc(F)cc1F
O=C(NCc1ccc(F)cc1F)c1ccc2c(c1)nc1n2CCN(Cc2ccccn2)C1=O,c1c(CNC(=O)c2cc3c(cc2)n2c(n3)C(=O)N(Cc3ccccn3)CC2)c(F)cc(F)c1
O=C(NCc1ccc(F)cc1F)c1ccc2c(c1)nc1n2CCN(Cc2ccccn2)C1=O,C1(=O)c2nc3c(n2CCN1Cc1ccccn1)ccc(C(NCc1ccc(F)cc1F)=O)c3
O=C(NCc1ccc(F)cc1F)c1ccc2c(c1)nc1n2CCN(Cc2ccccn2)C1=O,N(C(c1cc2nc3n(c2cc1)CCN(Cc1ccccn1)C3=O)=O)Cc1c(F)cc(F)cc1
NC(=O)c1c(NC(=O)[C@H]2CCCO2)sc2c1CCc1ccccc1-2,c12c(cccc1)-c1sc(NC(=O)[C@@H]3OCCC3)c(C(=O)N)c1CC2
NC(=O)c1c(NC(=O)[C@H]2CCCO2)sc2c1CCc1ccccc1-2,O=C(N)c1c2c(sc1NC([C@@H]1OCCC1)=O)-c1c(cccc1)CC2
NC(=O)c1c(NC(=O)[C@H]2CCCO2)sc2c1CCc1ccccc1-2,C(=O)(c1c(NC([C@H]2CCCO2)=O)sc2c1CCc1c-2cccc1)N
NC(=O)c1c(NC(=O)[C@H]2CCCO2)sc2c1CCc1ccccc1-2,O1[C@@H](C(=O)Nc2c(C(N)=O)c3c(s2)-c2c(cccc2)CC3)CCC1
NC(=O)c1c(NC(=O)[C@H]2CCCO2)sc2c1CCc1ccccc1-2,C1CC[C@H](C(Nc2c(C(N)=O)c3c(s2)-c2ccccc2CC3)=O)O1
COc1ccc(N2C[C@H](C(=O)N3CC[NH2+]CC3)CC2=O)cc1,C1[C@H](C(N2CC[NH2+]CC2)=O)CC(=O)N1c1ccc(OC)cc1
COc1ccc(N2C[C@H](C(=O)N3CC[NH2+]CC3)CC2=O)cc1,[NH2+]1CCN(C(=O)[C@H]2CN(c3ccc(OC)cc3)C(=O)C2)CC1
COc1ccc(N2C[C@H](C(=O)N3CC[NH2+]CC3)CC2=O)cc1,O(C)c1ccc(N2C(=O)C[C@@H](C(N3CC[NH2+]CC3)=O)C2)cc1
COc1ccc(N2C[C@H](C(=O)N3CC[NH2+]CC3)CC2=O)cc1,N1(C([C@H]2CN(c3ccc(OC)cc3)C(=O)C2)=O)CC[NH2+]CC1
COc1ccc(N2C[C@H](C(=O)N3CC[NH2+]CC3)CC2=O)cc1,O(C)c1ccc(N2C(=O)C[C@@H](C(=O)N3CC[NH2+]CC3)C2)cc1
Cn1ncc(NC(=O)[C@@H]2CC=CC[C@H]2C(=O)[O-])c1C(N)=O,c1(NC(=O)[C@@H]2CC=CC[C@H]2C([O-])=O)c(C(=O)N)n(C)nc1
Cn1ncc(NC(=O)[C@@H]2CC=CC[C@H]2C(=O)[O-])c1C(N)=O,C1=CC[C@@H](C(Nc2c(C(=O)N)n(C)nc2)=O)[C@H](C(=O)[O-])C1
Cn1ncc(NC(=O)[C@@H]2CC=CC[C@H]2C(=O)[O-])c1C(N)=O,n1cc(NC(=O)[C@H]2[C@H](C(=O)[O-])CC=CC2)c(C(N)=O)n1C
Cn1ncc(NC(=O)[C@@H]2CC=CC[C@H]2C(=O)[O-])c1C(N)=O,O=C(N)c1n(C)ncc1NC(=O)[C@H]1[C@H](C([O-])=O)CC=CC1
O=C(C1CCCCC1)n1cnc2ccccc21,c1cc2c(ncn2C(C2CCCCC2)=O)cc1
O=C(C1CCCCC1)n1cnc2ccccc21,C(C1CCCCC1)(=O)n1c2c(nc1)cccc2
O=C(C1CCCCC1)n1cnc2ccccc21,c1n(C(=O)C2CCCCC2)c2c(cccc2)n1
O=C(C1CCCCC1)n1cnc2ccccc21,C1C(C(n2c3ccccc3nc2)=O)CCCC1
O=C(C1CCCCC1)n1cnc2ccccc21,C1C(C(=O)n2c3c(cccc3)nc2)CCCC1
Cc1cccc(N2C(=O)C[C@@H](NCc3ccc([S@@+](N)(=O)[OH2+])cc3)C2=O)c1,c1(CN[C@H]2C(=O)N(c3cc(C)ccc3)C(=O)C2)ccc([S@@+](N)(=O)[OH2+])cc1
Cc1cccc(N2C(=O)C[C@@H](NCc3ccc([S@@+](N)(=O)[OH2+])cc3)C2=O)c1,O=[S@@+](c1ccc(CN[C@H]2C(=O)N(c3cccc(C)c3)C(=O)C2)cc1)(N)[OH2+]
Cc1cccc(N2C(=O)C[C@@H](NCc3ccc([S@@+](N)(=O)[OH2+])cc3)C2=O)c1,C(N[C@H]1C(=O)N(c2cccc(C)c2)C(=O)C1)c1ccc([S@+]([OH2+])(=O)N)cc1
Cc1cccc(N2C(=O)C[C@@H](NCc3ccc([S@@+](N)(=O)[OH2+])cc3)C2=O)c1,[S@+](c1ccc(CN[C@@H]2CC(=O)N(c3cc(C)ccc3)C2=O)cc1)([OH2+])(=O)N
Cc1cccc(N2C(=O)C[C@@H](NCc3ccc([S@@+](N)(=O)[OH2+])cc3)C2=O)c1,c1(CN[C@H]2C(=O)N(c3cccc(C)c3)C(=O)C2)ccc([S@+](N)([OH2+])=O)cc1
N[S@+](=O)([OH2+])c1ccc(CN[C@H]2CC(=O)N(c3ccc(Cl)cc3)C2=O)cc1,Clc1ccc(N2C(=O)C[C@H](NCc3ccc([S@+]([OH2+])(=O)N)cc3)C2=O)cc1
N[S@+](=O)([OH2+])c1ccc(CN[C@H]2CC(=O)N(c3ccc(Cl)cc3)C2=O)cc1,N([C@@H]1C(=O)N(c2ccc(Cl)cc2)C(=O)C1)Cc1ccc([S@+]([OH2+])(=O)N)cc1
N[S@+](=O)([OH2+])c1ccc(CN[C@H]2CC(=O)N(c3ccc(Cl)cc3)C2=O)cc1,c1c(N2C(=O)[C@@H](NCc3ccc([S@+](=O)(N)[OH2+])cc3)CC2=O)ccc(Cl)c1
N[S@+](=O)([OH2+])c1ccc(CN[C@H]2CC(=O)N(c3ccc(Cl)cc3)C2=O)cc1,c1cc([S@@+]([OH2+])(N)=O)ccc1CN[C@H]1CC(=O)N(c2ccc(Cl)cc2)C1=O
N[S@+](=O)([OH2+])c1ccc(CN[C@H]2CC(=O)N(c3ccc(Cl)cc3)C2=O)cc1,c1cc(Cl)ccc1N1C(=O)[C@@H](NCc2ccc([S@@+]([OH2+])(N)=O)cc2)CC1=O
N[S@+](=O)([OH2+])c1ccc(CNC(=O)C[C@@H]2NC(=O)N(CCc3ccccc3)C2=O)cc1,O=[S@+](N)(c1ccc(CNC(C[C@H]2C(=O)N(CCc3ccccc3)C(=O)N2)=O)cc1)[OH2+]
N[S@+](=O)([OH2+])c1ccc(CNC(=O)C[C@@H]2NC(=O)N(CCc3ccccc3)C2=O)cc1,[C@H]1(CC(=O)NCc2ccc([S@@+](N)(=O)[OH2+])cc2)C(=O)N(CCc2ccccc2)C(=O)N1
N[S@+](=O)([OH2+])c1ccc(CNC(=O)C[C@@H]2NC(=O)N(CCc3ccccc3)C2=O)cc1,c1cc(CNC(=O)C[C@@H]2NC(=O)N(CCc3ccccc3)C2=O)ccc1[S@+](N)([OH2+])=O
N[S@+](=O)([OH2+])c1ccc(CNC(=O)C[C@@H]2NC(=O)N(CCc3ccccc3)C2=O)cc1,N1[C@@H](CC(=O)NCc2ccc([S@+](N)([OH2+])=O)cc2)C(=O)N(CCc2ccccc2)C1=O
N[S@+](=O)([OH2+])c1ccc(CNC(=O)C[C@@H]2NC(=O)N(CCc3ccccc3)C2=O)cc1,C(c1ccccc1)CN1C(=O)[C@H](CC(=O)NCc2ccc([S@@+](N)(=O)[OH2+])cc2)NC1=O
O=C(Nc1ccccc1)N(CCc1ccncc1)C1CCCCC1,C1C(N(C(=O)Nc2ccccc2)CCc2ccncc2)CCCC1
O=C(Nc1ccccc1)N(CCc1ccncc1)C1CCCCC1,c1cnccc1CCN(C(Nc1ccccc1)=O)C1CCCCC1
O=C(Nc1ccccc1)N(CCc1ccncc1)C1CCCCC1,C(N(C1CCCCC1)C(Nc1ccccc1)=O)Cc1ccncc1
O=C(Nc1ccccc1)N(CCc1ccncc1)C1CCCCC1,c1nccc(CCN(C2CCCCC2)C(=O)Nc2ccccc2)c1
O=C(Nc1ccccc1)N(CCc1ccncc1)C1CCCCC1,C1CC(N(CCc2ccncc2)C(=O)Nc2ccccc2)CCC1
CC(=O)N[C@H]1C[C@H]2CN([S@@+](=O)([OH2+])c3ccccc3)CC(=O)N2C1,[S@+](=O)([OH2+])(c1ccccc1)N1C[C@H]2N(C[C@@H](NC(=O)C)C2)C(=O)C1
CC(=O)N[C@H]1C[C@H]2CN([S@@+](=O)([OH2+])c3ccccc3)CC(=O)N2C1,C1(=O)N2C[C@@H](NC(=O)C)C[C@H]2CN([S@+](c2ccccc2)([OH2+])=O)C1
CC(=O)N[C@H]1C[C@H]2CN([S@@+](=O)([OH2+])c3ccccc3)CC(=O)N2C1,N12[C@H](CN([S@@+](=O)([OH2+])c3ccccc3)CC1=O)C[C@H](NC(=O)C)C2
CC(=O)N[C@H]1C[C@H]2CN([S@@+](=O)([OH2+])c3ccccc3)CC(=O)N2C1,[C@H]1(NC(C)=O)C[C@H]2CN([S@+](c3ccccc3)([OH2+])=O)CC(=O)N2C1
CC(=O)N[C@H]1C[C@H]2CN([S@@+](=O)([OH2+])c3ccccc3)CC(=O)N2C1,[C@@H]1(NC(=O)C)CN2C(=O)CN([S@@+](c3ccccc3)(=O)[OH2+])C[C@@H]2C1
