original,augmented,selfies
Cn1cccc1C(=O)N1Cc2c(C(=O)N3CCCC3)nn(C)c2C1,C1N(C(=O)c2n(C)ccc2)Cc2n(C)nc(C(=O)N3CCCC3)c21,[C][N][Branch1][#C][C][=Branch1][C][=O][C][N][Branch1][C][C][C][=C][C][=Ring1][=Branch1][C][C][N][Branch1][C][C][N][=C][Branch1][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][=Ring1][=N][Ring2][Ring1][Branch2]
CC(C)N1C(=O)C2(CCCCC2)[C@@H]1C(=O)N1CCN(c2ccccc2F)CC1,C([C@@H]1N(C(C)C)C(=O)C12CCCCC2)(=O)N1CCN(c2c(F)cccc2)CC1,[C][Branch2][Ring1][Branch2][C@@H1][N][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][C][Ring1][Branch2][C][C][C][C][C][Ring1][=Branch1][=Branch1][C][=O][N][C][C][N][Branch1][N][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][C][C][Ring1][=N]
O[C@@H](OC[C@@H]1Cc2ccccc2O1)[C@H]1Cc2ccccc2O1,c1ccc2c(c1)C[C@@H](CO[C@@H]([C@H]1Cc3c(cccc3)O1)O)O2,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C@@H1][Branch2][Ring1][=Branch1][C][O][C@@H1][Branch1][S][C@H1][C][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=Branch2][O][O][Ring2][Ring1][Ring1]
Cc1ccc(NC(=O)c2ccccc2)c(=O)n1CC(=O)NCC[N@H+]1CCCC[C@@H]1C,N(c1c(=O)n(CC(NCC[N@@H+]2[C@@H](C)CCCC2)=O)c(C)cc1)C(c1ccccc1)=O,[N][Branch2][Ring2][=Branch1][C][C][=Branch1][C][=O][N][Branch2][Ring1][Ring2][C][C][Branch1][#C][N][C][C][N@@H1+1][C@@H1][Branch1][C][C][C][C][C][C][Ring1][#Branch1][=O][C][Branch1][C][C][=C][C][=Ring2][Ring1][Branch1][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=O]
CSc1nnc2c(n1)O[C@@H](c1c(F)cccc1Cl)Nc1ccccc1-2,c12nnc(SC)nc1O[C@@H](c1c(Cl)cccc1F)Nc1ccccc1-2,[C][=N][N][=C][Branch1][Ring1][S][C][N][=C][Ring1][Branch2][O][C@@H1][Branch1][=N][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][F][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][=Branch2]
NC(=O)C1CCN(C(=O)CN2C(=O)c3ccccc3C2=O)CC1,c1c2c(ccc1)C(=O)N(CC(N1CCC(C(=O)N)CC1)=O)C2=O,[C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch2][Ring1][Branch1][C][C][Branch1][S][N][C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][N][C][C][Ring1][=Branch2][=O][C][Ring2][Ring1][Branch1][=O]
c1cn(-c2ccc3nnnn3n2)cn1,n12nc(-n3cncc3)ccc1nnn2,[N][N][=C][Branch1][Branch2][N][C][=N][C][=C][Ring1][Branch1][C][=C][C][Ring1][O][=N][N][=N][Ring1][=C]
O=C(NCc1nnn2c1CN(Cc1ccccc1)C(=O)C2)C1CCOCC1,c1cc(CN2C(=O)Cn3nnc(CNC(=O)C4CCOCC4)c3C2)ccc1,[C][=C][C][Branch2][Ring2][Ring1][C][N][C][=Branch1][C][=O][C][N][N][=N][C][Branch1][#C][C][N][C][=Branch1][C][=O][C][C][C][O][C][C][Ring1][=Branch1][=C][Ring1][#C][C][Ring2][Ring1][Ring2][=C][C][=C][Ring2][Ring1][O]
O=C([O-])[C@H]1CCCN(C(=O)Cn2nc(-c3ccco3)ccc2=O)C1,o1c(-c2nn(CC(N3CCC[C@H](C([O-])=O)C3)=O)c(=O)cc2)ccc1,[O][C][Branch2][Ring2][Ring2][C][=N][N][Branch2][Ring1][Branch1][C][C][Branch1][S][N][C][C][C][C@H1][Branch1][=Branch1][C][Branch1][C][O-1][=O][C][Ring1][=Branch2][=O][C][=Branch1][C][=O][C][=C][Ring2][Ring1][Ring1][=C][C][=C][Ring2][Ring1][Branch2]
Cc1cc(C(=O)N2C[C@@H](CO)[C@H]([NH+](C)C)C2)n(C)n1,n1n(C)c(C(=O)N2C[C@@H](CO)[C@H]([NH+](C)C)C2)cc1C,[N][N][Branch1][C][C][C][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C@@H1][Branch1][Ring1][C][O][C@H1][Branch1][=Branch1][NH1+1][Branch1][C][C][C][C][Ring1][#Branch2][=C][C][=Ring2][Ring1][C][C]
COC(=O)c1cn(-n2c(C)nnc2C)cc2c(=O)n(-c3ccccc3)nc1-2,n1c(C)n(-n2cc(C(OC)=O)c3nn(-c4ccccc4)c(=O)c-3c2)c(C)n1,[N][=C][Branch1][C][C][N][Branch2][Ring2][Ring2][N][C][=C][Branch1][#Branch1][C][Branch1][Ring1][O][C][=O][C][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][Ring1][N][=C][Ring2][Ring1][Ring2][C][Branch1][C][C][=N][Ring2][Ring1][O]
CC(=O)Nc1[nH]c(-c2ccccc2)cc1C(=O)N1CCCC1,N(c1c(C(N2CCCC2)=O)cc(-c2ccccc2)[nH]1)C(C)=O,[N][Branch2][Ring1][S][C][=C][Branch1][N][C][Branch1][Branch2][N][C][C][C][C][Ring1][Branch1][=O][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring2][Ring1][C][C][Branch1][C][C][=O]
COCCNC(=O)c1cc2n(n1)C[C@@H](NC(=O)Cc1ccncc1)C2,n1n2c(cc1C(NCCOC)=O)C[C@H](NC(=O)Cc1ccncc1)C2,[N][N][C][=Branch1][=C][=C][C][=Ring1][Branch1][C][Branch1][=Branch1][N][C][C][O][C][=O][C][C@H1][Branch1][#C][N][C][=Branch1][C][=O][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Ring2][Ring1][Branch2]
Cc1cc(C)n(CCC(=O)N2C[C@@H](NC(=O)c3ccccc3)[C@H](c3nc(C)n[nH]3)C2)n1,c1c(C)nn(CCC(N2C[C@@H](c3nc(C)n[nH]3)[C@H](NC(c3ccccc3)=O)C2)=O)c1C,[C][C][Branch1][C][C][=N][N][Branch2][Ring2][O][C][C][C][Branch2][Ring2][Ring2][N][C][C@@H1][Branch1][O][C][=N][C][Branch1][C][C][=N][NH1][Ring1][=Branch1][C@H1][Branch1][=C][N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=O][C][Ring2][Ring1][Ring2][=O][C][=Ring2][Ring1][=C][C]
Cc1cc(C(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)cs1,c1cccc(-n2n(C)c(C)c(NC(=O)c3cc(C)sc3)c2=O)c1,[C][=C][C][=C][C][Branch2][Ring1][S][N][N][Branch1][C][C][C][Branch1][C][C][=C][Branch1][S][N][C][=Branch1][C][=O][C][C][=C][Branch1][C][C][S][C][=Ring1][=Branch1][C][Ring1][S][=O][=C][Ring2][Ring1][#Branch1]
CN(C)C(=O)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,c1nc2n(C)c(=O)n(C)c(=O)c2n1CCNC(=O)N(C)C,[C][=N][C][N][Branch1][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][C][=Ring1][#Branch2][N][Ring1][=N][C][C][N][C][=Branch1][C][=O][N][Branch1][C][C][C]
CCn1cc(C(=O)[O-])c(=O)c2cnc(N3CCN(C(=S)NC)CC3)nc21,C(N1CCN(c2nc3n(CC)cc(C([O-])=O)c(=O)c3cn2)CC1)(NC)=S,[C][Branch2][Ring2][=Branch2][N][C][C][N][Branch2][Ring1][=N][C][=N][C][N][Branch1][Ring1][C][C][C][=C][Branch1][=Branch1][C][Branch1][C][O-1][=O][C][=Branch1][C][=O][C][=Ring1][N][C][=N][Ring1][S][C][C][Ring2][Ring1][=Branch1][Branch1][Ring1][N][C][=S]
O=C(NCc1cccnc1)c1cn(-c2cccc(Cl)c2)nn1,c1c(CNC(=O)c2nnn(-c3cc(Cl)ccc3)c2)cncc1,[C][=C][Branch2][Ring1][O][C][N][C][=Branch1][C][=O][C][N][=N][N][Branch1][N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][C][=Ring1][N][C][=N][C][=C][Ring2][Ring1][=Branch1]
CN(C)c1nc(N)nc(Cn2c(=O)n(C)c(=O)n(C)c2=O)n1,C(n1c(=O)n(C)c(=O)n(C)c1=O)c1nc(N)nc(N(C)C)n1,[C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][#Branch2][=O][C][=N][C][Branch1][C][N][=N][C][Branch1][=Branch1][N][Branch1][C][C][C][=N][Ring1][#Branch2]
COc1ccc([C@H]2[C@@H](c3ccccc3S(=O)(=O)[O-])C(=O)N2C)cc1,c1cccc(S([O-])(=O)=O)c1[C@H]1C(=O)N(C)[C@H]1c1ccc(OC)cc1,[C][=C][C][=C][C][Branch1][=Branch2][S][Branch1][C][O-1][=Branch1][C][=O][=O][=C][Ring1][#Branch2][C@H1][C][=Branch1][C][=O][N][Branch1][C][C][C@H1][Ring1][=Branch1][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2]
O=C([O-])[C@@H]1CCCN1C(=O)Cn1nnc2ccccc2c1=O,c12c(cccc1)nnn(CC(=O)N1[C@H](C([O-])=O)CCC1)c2=O,[C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][N][=N][N][Branch2][Ring1][Ring2][C][C][=Branch1][C][=O][N][C@H1][Branch1][=Branch1][C][Branch1][C][O-1][=O][C][C][C][Ring1][Branch2][C][Ring2][Ring1][Branch1][=O]
CCn1cc(NC(=O)c2c(Cl)cnn2CC)c(C(N)=O)n1,C(n1cc(NC(c2c(Cl)cnn2CC)=O)c(C(N)=O)n1)C,[C][Branch2][Ring2][Ring2][N][C][=C][Branch2][Ring1][C][N][C][Branch1][=N][C][=C][Branch1][C][Cl][C][=N][N][Ring1][=Branch1][C][C][=O][C][Branch1][=Branch1][C][Branch1][C][N][=O][=N][Ring2][Ring1][Ring1][C]
Cc1nn(C)c(C)c1-c1ccnc2cc(C(=O)[O-])nn12,c1cnc2cc(C([O-])=O)nn2c1-c1c(C)n(C)nc1C,[C][C][=N][C][=C][C][Branch1][=Branch1][C][Branch1][C][O-1][=O][=N][N][Ring1][Branch2][C][=Ring1][N][C][=C][Branch1][C][C][N][Branch1][C][C][N][=C][Ring1][#Branch1][C]
CN(C)C(=O)c1cn(C2CN(C(=O)Cc3ccccc3)C2)nn1,C(C(=O)N1CC(n2cc(C(=O)N(C)C)nn2)C1)c1ccccc1,[C][Branch2][Ring1][S][C][=Branch1][C][=O][N][C][C][Branch2][Ring1][Ring1][N][C][=C][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][N][=N][Ring1][#Branch2][C][Ring1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1]
N#CCN(CC#N)C(=O)[C@@H]1CC(=O)N(c2ccccc2)C1,c1ccc(N2C(=O)C[C@@H](C(=O)N(CC#N)CC#N)C2)cc1,[C][=C][C][=C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C][C@@H1][Branch1][=C][C][=Branch1][C][=O][N][Branch1][Ring2][C][C][#N][C][C][#N][C][Ring1][#C][C][=C][Ring2][Ring1][Branch1]
C[S@@+](=O)([OH2+])N1CCN(C(=O)CCCn2cccc2)CC1,C[S@+](N1CCN(C(=O)CCCn2cccc2)CC1)([OH2+])=O,[C][S@+1][Branch2][Ring1][=Branch2][N][C][C][N][Branch1][#C][C][=Branch1][C][=O][C][C][C][N][C][=C][C][=C][Ring1][Branch1][C][C][Ring1][S][Branch1][C][OH2+1][=O]
O=C([O-])CN1CCCc2c(cnn2Cc2ccccc2)C1=O,c1ccc(Cn2ncc3c2CCCN(CC([O-])=O)C3=O)cc1,[C][=C][C][=C][Branch2][Ring1][=Branch2][C][N][N][=C][C][=C][Ring1][Branch1][C][C][C][N][Branch1][#Branch1][C][C][Branch1][C][O-1][=O][C][Ring1][O][=O][C][=C][Ring2][Ring1][=Branch1]
Cc1cc(C)n(CCC(=O)NCc2nnn3c2CN(Cc2ccccc2)C(=O)C3)n1,c12n(nnc1CNC(=O)CCn1c(C)cc(C)n1)CC(=O)N(Cc1ccccc1)C2,[C][N][Branch2][Ring1][O][N][=N][C][=Ring1][Branch1][C][N][C][=Branch1][C][=O][C][C][N][C][Branch1][C][C][=C][C][Branch1][C][C][=N][Ring1][#Branch1][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][=C]
COCc1nc(-c2ccc(OC3CN(C(=O)c4cc(C)n(C)n4)C3)cc2)no1,n1c(-c2ccc(OC3CN(C(=O)c4cc(C)n(C)n4)C3)cc2)nc(COC)o1,[N][=C][Branch2][Ring2][Branch2][C][=C][C][=C][Branch2][Ring1][N][O][C][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][C][C][=C][Branch1][C][C][N][Branch1][C][C][N][=Ring1][#Branch1][C][Ring1][=N][C][=C][Ring2][Ring1][Ring2][N][=C][Branch1][Ring2][C][O][C][O][Ring2][Ring1][N]
NC(=O)C1CCN(C(=O)Cn2nc(-c3cccs3)ccc2=O)CC1,C1CC(C(=O)N)CCN1C(=O)Cn1nc(-c2cccs2)ccc1=O,[C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][N][C][C][N][Ring1][=Branch2][C][=Branch1][C][=O][C][N][N][=C][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][C][=C][C][Ring1][O][=O]
Cc1cc(C(=O)N2CCC3(CC2)C[C@@H](CN[S@@+](C)(=O)[OH2+])CCO3)n(C)n1,N(C[C@@H]1CC2(CCN(C(=O)c3cc(C)nn3C)CC2)OCC1)[S@+](C)([OH2+])=O,[N][Branch2][Ring2][=Branch1][C][C@@H1][C][C][Branch2][Ring1][=Branch2][C][C][N][Branch1][S][C][=Branch1][C][=O][C][=C][C][Branch1][C][C][=N][N][Ring1][=Branch1][C][C][C][Ring1][#C][O][C][C][Ring2][Ring1][Ring2][S@+1][Branch1][C][C][Branch1][C][OH2+1][=O]
CC(C)NC(=O)c1c(-c2cncnc2)cc(=O)n2c1CCCC2,c12c(C(NC(C)C)=O)c(-c3cncnc3)cc(=O)n1CCCC2,[C][=C][Branch1][O][C][Branch1][#Branch1][N][C][Branch1][C][C][C][=O][C][Branch1][=Branch2][C][=C][N][=C][N][=C][Ring1][=Branch1][=C][C][=Branch1][C][=O][N][Ring2][Ring1][Ring1][C][C][C][C][Ring2][Ring1][#Branch1]
CCn1nccc1C(=O)N1CCC[C@@H](Cc2nncn2Cc2ccccc2)C1,c1cccc(Cn2c(C[C@@H]3CCCN(C(=O)c4n(CC)ncc4)C3)nnc2)c1,[C][=C][C][=C][C][Branch2][Ring2][#Branch1][C][N][C][Branch2][Ring1][O][C][C@@H1][C][C][C][N][Branch1][S][C][=Branch1][C][=O][C][N][Branch1][Ring1][C][C][N][=C][C][=Ring1][#Branch1][C][Ring1][#C][=N][N][=C][Ring2][Ring1][Branch1][=C][Ring2][Ring1][N]
C[C@@H](C(N)=O)n1cc(Cl)cn1,C[C@@H](C(=O)N)n1ncc(Cl)c1,[C][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][N][N][N][=C][C][Branch1][C][Cl][=C][Ring1][=Branch1]
COc1cc([C@@H]2C(C#N)=C(N)Oc3[nH]nc(C)c32)ccc1OCC(N)=O,[nH]1nc(C)c2c1OC(N)=C(C#N)[C@H]2c1ccc(OCC(=O)N)c(OC)c1,[NH1][N][=C][Branch1][C][C][C][=C][Ring1][=Branch1][O][C][Branch1][C][N][=C][Branch1][Ring1][C][#N][C@H1][Ring1][=Branch2][C][=C][C][=C][Branch1][Branch2][O][C][C][=Branch1][C][=O][N][C][Branch1][Ring1][O][C][=C][Ring1][=N]
O=C(Nn1c(-c2cccc(Cl)c2)nc2ccccc2c1=O)c1ccncc1,c1c(C(Nn2c(-c3cc(Cl)ccc3)nc3c(cccc3)c2=O)=O)ccnc1,[C][=C][Branch2][Ring2][Branch1][C][Branch2][Ring1][S][N][N][C][Branch1][N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][=N][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][Ring1][P][=O][=O][C][=C][N][=C][Ring2][Ring1][O]
COC(=O)c1nnn(CC(=O)Nc2ccccc2C(N)=O)c1C(=O)OC,O(C)C(=O)c1c(C(OC)=O)nnn1CC(Nc1ccccc1C(=O)N)=O,[O][Branch1][C][C][C][=Branch1][C][=O][C][=C][Branch1][#Branch1][C][Branch1][Ring1][O][C][=O][N][=N][N][Ring1][=Branch2][C][C][Branch1][#C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][=O]
O=C(Cn1nc(-c2ccco2)ccc1=O)Nc1ccc2cc[nH]c2c1,c12cc(NC(=O)Cn3c(=O)ccc(-c4ccco4)n3)ccc1cc[nH]2,[C][=C][C][Branch2][Ring1][O][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][Branch2][C][=C][C][=C][O][Ring1][Branch1][=N][Ring1][N][=C][C][=C][Ring2][Ring1][=Branch1][C][=C][NH1][Ring2][Ring1][=Branch2]
CC(=O)CSc1nnc2[n-]c(=O)cc(N)n12,Nc1n2c(nnc2SCC(=O)C)[n-]c(=O)c1,[N][C][N][C][=Branch1][=N][=N][N][=C][Ring1][Branch1][S][C][C][=Branch1][C][=O][C][N-1][C][=Branch1][C][=O][C][=Ring1][#C]
O=C(NCc1cccnc1)[C@H]1CCCn2c(-c3ccncc3)nnc21,c1cnccc1-c1n2c(nn1)[C@@H](C(NCc1cccnc1)=O)CCC2,[C][=C][N][=C][C][=C][Ring1][=Branch1][C][N][C][=Branch1][Branch1][=N][N][=Ring1][Branch1][C@@H1][Branch1][#C][C][Branch1][O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][=O][C][C][C][Ring2][Ring1][C]
Nc1cccc(N2C(=O)[C@H]3CCCN3C2=O)c1,C1(=O)N(c2cccc(N)c2)C(=O)[C@H]2CCCN12,[C][=Branch1][C][=O][N][Branch1][N][C][=C][C][=C][C][Branch1][C][N][=C][Ring1][#Branch1][C][=Branch1][C][=O][C@H1][C][C][C][N][Ring1][P][Ring1][Branch1]
NC(=O)C[NH+]1CCN(C(=O)c2ccco2)CC1,O=C(C[NH+]1CCN(C(c2ccco2)=O)CC1)N,[O][=C][Branch2][Ring1][#Branch1][C][NH1+1][C][C][N][Branch1][N][C][Branch1][Branch2][C][=C][C][=C][O][Ring1][Branch1][=O][C][C][Ring1][=N][N]
O=C(Cn1nnc2ccccc2c1=O)Nc1ncn[nH]1,O=C(Nc1ncn[nH]1)Cn1nnc2ccccc2c1=O,[O][=C][Branch1][=Branch2][N][C][=N][C][=N][NH1][Ring1][Branch1][C][N][N][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O]
Cc1oc2ncn(C)c(=O)c2c1C(=O)NCc1cccnc1,c1n(C)c(=O)c2c(C(=O)NCc3cccnc3)c(C)oc2n1,[C][N][Branch1][C][C][C][=Branch1][C][=O][C][C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][=C][Branch1][C][C][O][C][=Ring1][S][N][=Ring2][Ring1][=Branch1]
Cc1nnc(C)n1-n1ccc2c(cnc3ncnn32)c1=O,n12c3ccn(-n4c(C)nnc4C)c(=O)c3cnc1ncn2,[N][C][C][=C][N][Branch1][N][N][C][Branch1][C][C][=N][N][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][C][=Ring1][=C][C][=N][C][Ring2][Ring1][C][=N][C][=N][Ring2][Ring1][Branch1]
Cn1c(=O)c(=O)n(C)c2cc(N)c(N)cc21,c1(=O)n(C)c2c(n(C)c1=O)cc(N)c(N)c2,[C][=Branch1][C][=O][N][Branch1][C][C][C][=C][Branch1][=Branch2][N][Branch1][C][C][C][Ring1][=Branch2][=O][C][=C][Branch1][C][N][C][Branch1][C][N][=C][Ring1][N]
Cc1nc2ncccc2c(=O)n1CCNC(=O)c1ccncc1,c1c(C(=O)NCCn2c(=O)c3cccnc3nc2C)ccnc1,[C][=C][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][N][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][N][=C][Ring1][O][C][C][=C][N][=C][Ring2][Ring1][#Branch1]
NC(=O)C[C@@]1(C(=O)[O-])N[C@@H](c2ccccc2O)[C@@H]2C(=O)N(c3ccccc3[N+](=O)[O-])C(=O)[C@@H]21,O=[N+](c1ccccc1N1C(=O)[C@H]2[C@H]([C@H](c3ccccc3O)N[C@@]2(CC(=O)N)C([O-])=O)C1=O)[O-],[O][=N+1][Branch2][Branch1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@H1][C@H1][Branch2][Ring1][=C][C@H1][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][N][C@@][Ring1][N][Branch1][#Branch1][C][C][=Branch1][C][=O][N][C][Branch1][C][O-1][=O][C][Ring2][Ring1][#Branch1][=O][O-1]
Cc1cc(C)n(CCC(=O)N2CCC[C@@](F)(C(=O)N3CCOCC3)C2)n1,N1(C([C@]2(F)CCCN(C(CCn3nc(C)cc3C)=O)C2)=O)CCOCC1,[N][Branch2][Ring2][=Branch1][C][Branch2][Ring1][P][C@][Branch1][C][F][C][C][C][N][Branch2][Ring1][C][C][Branch1][=C][C][C][N][N][=C][Branch1][C][C][C][=C][Ring1][=Branch1][C][=O][C][Ring2][Ring1][C][=O][C][C][O][C][C][Ring2][Ring1][#Branch2]
O[C@H](OC[C@@H]1Cc2ccccc2O1)[C@H]1Cc2ccccc2O1,[C@@H]1([C@@H](OC[C@H]2Oc3c(cccc3)C2)O)Oc2ccccc2C1,[C@@H1][Branch2][Ring1][#Branch1][C@@H1][Branch2][Ring1][C][O][C][C@H1][O][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][O][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][=Branch1]
O=C(NC[C@H]1CN(Cc2ccccc2)C(=O)CO1)c1ccncn1,N(C(c1ccncn1)=O)C[C@H]1CN(Cc2ccccc2)C(=O)CO1,[N][Branch1][=N][C][Branch1][=Branch2][C][=C][C][=N][C][=N][Ring1][=Branch1][=O][C][C@H1][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][O][Ring1][=C]
CCn1cc(NC(=O)c2ccnn2C(F)F)c(C(=O)OC)n1,O=C(Nc1c(C(=O)OC)nn(CC)c1)c1ccnn1C(F)F,[O][=C][Branch2][Ring1][Branch1][N][C][C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][=N][N][Branch1][Ring1][C][C][C][=Ring1][O][C][=C][C][=N][N][Ring1][Branch1][C][Branch1][C][F][F]
O=C1CCCC(=O)N1c1ccc(NCCOCCO)c([N+](=O)[O-])c1,OCCOCCNc1ccc(N2C(=O)CCCC2=O)cc1[N+](=O)[O-],[O][C][C][O][C][C][N][C][=C][C][=C][Branch1][=N][N][C][=Branch1][C][=O][C][C][C][C][Ring1][#Branch1][=O][C][=C][Ring1][=C][N+1][=Branch1][C][=O][O-1]
Cn1cc(C2=CCN(C(=O)c3cc(F)cc(F)c3)CC2)c2cccnc21,c12c(nccc1)n(C)cc2C1=CCN(C(=O)c2cc(F)cc(F)c2)CC1,[C][=C][Branch1][#Branch1][N][=C][C][=C][Ring1][=Branch1][N][Branch1][C][C][C][=C][Ring1][#Branch2][C][=C][C][N][Branch2][Ring1][Ring1][C][=Branch1][C][=O][C][=C][C][Branch1][C][F][=C][C][Branch1][C][F][=C][Ring1][Branch2][C][C][Ring1][S]
Cc1ccc(C(=O)N2CCc3c(C(N)=O)nc(-c4ccccc4)n3CC2)c(C)c1,C1N(C(c2c(C)cc(C)cc2)=O)CCc2n(c(-c3ccccc3)nc2C(=O)N)C1,[C][N][Branch2][Ring1][Ring1][C][Branch1][#C][C][=C][Branch1][C][C][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][=O][C][C][C][N][Branch2][Ring1][Branch1][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][=Ring1][O][C][=Branch1][C][=O][N][C][Ring2][Ring1][=N]
CC(=O)c1ccc(Oc2nc([N+](=O)[O-])nn2CC(N)=O)cc1,[N+]([O-])(=O)c1nc(Oc2ccc(C(C)=O)cc2)n(CC(N)=O)n1,[N+1][Branch1][C][O-1][=Branch1][C][=O][C][N][=C][Branch1][P][O][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][=O][C][=C][Ring1][=Branch2][N][Branch1][#Branch1][C][C][Branch1][C][N][=O][N][=Ring2][Ring1][Ring1]
Cc1cc(Cl)ccc1N1CCN(C(=O)COc2ccc(Cl)cc2)[C@@H](C)C1=O,Clc1ccc(OCC(=O)N2[C@@H](C)C(=O)N(c3ccc(Cl)cc3C)CC2)cc1,[Cl][C][=C][C][=C][Branch2][Ring2][Ring1][O][C][C][=Branch1][C][=O][N][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][Branch1][=N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][C][C][Ring1][S][C][=C][Ring2][Ring1][#Branch2]
O=C(NC[C@H]1CCCO1)c1nnn2cc(-c3ccccc3)[n-]c(=O)c12,C([C@@H]1OCCC1)NC(c1nnn2cc(-c3ccccc3)[n-]c(=O)c21)=O,[C][Branch1][Branch2][C@@H1][O][C][C][C][Ring1][Branch1][N][C][Branch2][Ring1][O][C][N][=N][N][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N-1][C][=Branch1][C][=O][C][Ring1][=N][=Ring1][S][=O]
Cc1nn(C)cc1C(=O)N1C[C@@H](F)C[C@H]1Cn1cc(C(=O)N(C)C)nn1,F[C@@H]1CN(C(=O)c2c(C)nn(C)c2)[C@H](Cn2nnc(C(N(C)C)=O)c2)C1,[F][C@@H1][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][C][C][Branch1][C][C][=N][N][Branch1][C][C][C][=Ring1][#Branch1][C@H1][Branch2][Ring1][Ring2][C][N][N][=N][C][Branch1][#Branch2][C][Branch1][=Branch1][N][Branch1][C][C][C][=O][=C][Ring1][#Branch2][C][Ring2][Ring1][=Branch2]
C[S@+](=O)([OH2+])c1ncc(Cl)c(C(N)=O)n1,C(c1c(Cl)cnc([S@+]([OH2+])(=O)C)n1)(N)=O,[C][Branch2][Ring1][=Branch1][C][=C][Branch1][C][Cl][C][=N][C][Branch1][=Branch2][S@+1][Branch1][C][OH2+1][=Branch1][C][=O][C][=N][Ring1][O][Branch1][C][N][=O]
