original,augmented
Cn1ncc(-c2ccno2)c1C(=O)[O-],Cn1ncc(-c2ccno2)c1C([O-])=O
Cn1ncc(-c2ccno2)c1C(=O)[O-],o1nccc1-c1c(C(=O)[O-])n(C)nc1
CC1=NN(C(=O)[C@@H](C)n2nc([N+](=O)[O-])cc2C)[C@](O)(C(F)F)C1,O=C(N1[C@](O)(C(F)F)CC(C)=N1)[C@H](n1nc([N+](=O)[O-])cc1C)C
CC1=NN(C(=O)[C@@H](C)n2nc([N+](=O)[O-])cc2C)[C@](O)(C(F)F)C1,O=C([C@@H](C)n1nc([N+]([O-])=O)cc1C)N1N=C(C)C[C@@]1(O)C(F)F
CC1=NN(C(=O)[C@@H](C)n2nc([N+](=O)[O-])cc2C)[C@](O)(C(F)F)C1,n1([C@H](C)C(=O)N2[C@](O)(C(F)F)CC(C)=N2)nc([N+](=O)[O-])cc1C
Cc1nc2nc(C)c3c(=O)n(-c4ccn[nH]4)ccc3n2n1,c1(-n2c(=O)c3c(C)nc4n(nc(C)n4)c3cc2)ccn[nH]1
Cc1nc2nc(C)c3c(=O)n(-c4ccn[nH]4)ccc3n2n1,c12c(c(C)nc3n1nc(C)n3)c(=O)n(-c1ccn[nH]1)cc2
Cc1nc2nc(C)c3c(=O)n(-c4ccn[nH]4)ccc3n2n1,c1n[nH]c(-n2ccc3c(c(C)nc4n3nc(C)n4)c2=O)c1
CC(=O)N1C[C@H](C[NH+](C)C)C2(C1)CN(C(=O)Cc1cccnc1)C2,C[NH+](C)C[C@H]1CN(C(=O)C)CC12CN(C(Cc1cnccc1)=O)C2
CC(=O)N1C[C@H](C[NH+](C)C)C2(C1)CN(C(=O)Cc1cccnc1)C2,O=C(N1CC2(C1)[C@@H](C[NH+](C)C)CN(C(C)=O)C2)Cc1cnccc1
CC(=O)N1C[C@H](C[NH+](C)C)C2(C1)CN(C(=O)Cc1cccnc1)C2,[C@@H]1(C[NH+](C)C)C2(CN(C(Cc3cnccc3)=O)C2)CN(C(C)=O)C1
CN1CCN(C(=O)c2c(N)no[n+]2[O-])CC1,C1N(C(c2c(N)no[n+]2[O-])=O)CCN(C)C1
CN1CCN(C(=O)c2c(N)no[n+]2[O-])CC1,Nc1no[n+]([O-])c1C(=O)N1CCN(C)CC1
CN1CCN(C(=O)c2c(N)no[n+]2[O-])CC1,n1o[n+]([O-])c(C(=O)N2CCN(C)CC2)c1N
[H]N=[S@](=O)([O-])c1nnn(-c2ccc(C(F)(F)F)cc2)n1,n1c([S@]([O-])(=O)=N)nn(-c2ccc(C(F)(F)F)cc2)n1
[H]N=[S@](=O)([O-])c1nnn(-c2ccc(C(F)(F)F)cc2)n1,n1(-c2ccc(C(F)(F)F)cc2)nnc([S@@](=N)(=O)[O-])n1
[H]N=[S@](=O)([O-])c1nnn(-c2ccc(C(F)(F)F)cc2)n1,O=[S@]([O-])(=N)c1nnn(-c2ccc(C(F)(F)F)cc2)n1
O=C(c1ccnn1C(F)F)N1N=C(C(F)F)C[C@]1([O-])C(F)F,c1(C(=O)N2[C@](C(F)F)([O-])CC(C(F)F)=N2)ccnn1C(F)F
O=C(c1ccnn1C(F)F)N1N=C(C(F)F)C[C@]1([O-])C(F)F,C(C1=NN(C(c2ccnn2C(F)F)=O)[C@@]([O-])(C(F)F)C1)(F)F
O=C(c1ccnn1C(F)F)N1N=C(C(F)F)C[C@]1([O-])C(F)F,C(=O)(N1N=C(C(F)F)C[C@@]1(C(F)F)[O-])c1ccnn1C(F)F
C[C@H]1C(=O)N(C)C[C@H]2CN(CC(=O)NCc3ccccc3)C(=O)N21,O=C(CN1C[C@H]2N([C@@H](C)C(=O)N(C)C2)C1=O)NCc1ccccc1
C[C@H]1C(=O)N(C)C[C@H]2CN(CC(=O)NCc3ccccc3)C(=O)N21,N1(CC(NCc2ccccc2)=O)C[C@H]2N(C1=O)[C@@H](C)C(=O)N(C)C2
C[C@H]1C(=O)N(C)C[C@H]2CN(CC(=O)NCc3ccccc3)C(=O)N21,C1(=O)N2[C@@H](C)C(=O)N(C)C[C@H]2CN1CC(=O)NCc1ccccc1
O=C1O[C@@H](C(=O)[O-])c2ccccc21,c1cc2c(cc1)C(=O)O[C@H]2C([O-])=O
O=C1O[C@@H](C(=O)[O-])c2ccccc21,O=C1c2c(cccc2)[C@H](C(=O)[O-])O1
O=C1O[C@@H](C(=O)[O-])c2ccccc21,[C@@H]1(C([O-])=O)OC(=O)c2ccccc21
O=C([C@H](Cc1ccccc1)N1C(=O)c2ccccc2C1=O)N1CCCCC1,c12c(cccc1)C(=O)N([C@@H](Cc1ccccc1)C(=O)N1CCCCC1)C2=O
O=C([C@H](Cc1ccccc1)N1C(=O)c2ccccc2C1=O)N1CCCCC1,c1c2c(ccc1)C(=O)N([C@H](C(N1CCCCC1)=O)Cc1ccccc1)C2=O
O=C([C@H](Cc1ccccc1)N1C(=O)c2ccccc2C1=O)N1CCCCC1,c1ccc(C[C@@H](C(N2CCCCC2)=O)N2C(=O)c3ccccc3C2=O)cc1
CC(=O)N1CCN(c2nnc(N)s2)CC1,N1(c2sc(N)nn2)CCN(C(C)=O)CC1
CC(=O)N1CCN(c2nnc(N)s2)CC1,CC(=O)N1CCN(c2sc(N)nn2)CC1
CC(=O)N1CCN(c2nnc(N)s2)CC1,N1(c2sc(N)nn2)CCN(C(=O)C)CC1
Cc1cc([O-])n(CCO)c(=O)c1C#N,[O-]c1n(CCO)c(=O)c(C#N)c(C)c1
Cc1cc([O-])n(CCO)c(=O)c1C#N,c1(C)c(C#N)c(=O)n(CCO)c([O-])c1
Cc1cc([O-])n(CCO)c(=O)c1C#N,C(#N)c1c(=O)n(CCO)c([O-])cc1C
CC[C@H](C)NC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,c1nc2c(c(=O)n(C)c(=O)n2C)n1CC(=O)N[C@@H](C)CC
CC[C@H](C)NC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,O=c1n(C)c(=O)c2c(ncn2CC(N[C@@H](C)CC)=O)n1C
CC[C@H](C)NC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,Cn1c(=O)n(C)c(=O)c2c1ncn2CC(=O)N[C@H](CC)C
CCc1nnc([S-])n1/N=C/c1cnn(C)c1,Cn1ncc(/C=N/n2c([S-])nnc2CC)c1
CCc1nnc([S-])n1/N=C/c1cnn(C)c1,[S-]c1n(/N=C/c2cn(C)nc2)c(CC)nn1
CCc1nnc([S-])n1/N=C/c1cnn(C)c1,[S-]c1nnc(CC)n1/N=C/c1cnn(C)c1
Cn1nc(COc2cnccn2)c2c1CCN(C(=O)c1ccnnc1)C2,C(=O)(N1CCc2n(C)nc(COc3nccnc3)c2C1)c1ccnnc1
Cn1nc(COc2cnccn2)c2c1CCN(C(=O)c1ccnnc1)C2,C1CN(C(c2ccnnc2)=O)Cc2c1n(C)nc2COc1cnccn1
Cn1nc(COc2cnccn2)c2c1CCN(C(=O)c1ccnnc1)C2,c12n(C)nc(COc3nccnc3)c1CN(C(c1ccnnc1)=O)CC2
Cc1cc(C)n(CC(=O)N2CCC3(CC2)C[C@H]3N[S@@+](C)(=O)[OH2+])n1,C12(C[C@H]1N[S@@+](C)(=O)[OH2+])CCN(C(=O)Cn1nc(C)cc1C)CC2
Cc1cc(C)n(CC(=O)N2CCC3(CC2)C[C@H]3N[S@@+](C)(=O)[OH2+])n1,C1C2(CCN(C(Cn3nc(C)cc3C)=O)CC2)[C@@H]1N[S@@+](=O)([OH2+])C
Cc1cc(C)n(CC(=O)N2CCC3(CC2)C[C@H]3N[S@@+](C)(=O)[OH2+])n1,n1c(C)cc(C)n1CC(=O)N1CCC2(C[C@H]2N[S@@+](=O)([OH2+])C)CC1
O=C([O-])c1ccc(CSc2nc(Cc3ccccc3)n[nH]2)o1,C(c1oc(CSc2[nH]nc(Cc3ccccc3)n2)cc1)([O-])=O
O=C([O-])c1ccc(CSc2nc(Cc3ccccc3)n[nH]2)o1,c1c(Cc2nc(SCc3oc(C([O-])=O)cc3)[nH]n2)cccc1
O=C([O-])c1ccc(CSc2nc(Cc3ccccc3)n[nH]2)o1,c1(C([O-])=O)ccc(CSc2nc(Cc3ccccc3)n[nH]2)o1
O=C(C[C@@H]1COC2(C1)CN(C(=O)c1ccncn1)C2)N1CCOCC1,C1C2(C[C@H](CC(N3CCOCC3)=O)CO2)CN1C(c1ncncc1)=O
O=C(C[C@@H]1COC2(C1)CN(C(=O)c1ccncn1)C2)N1CCOCC1,C1CN(C(=O)C[C@@H]2COC3(CN(C(=O)c4ncncc4)C3)C2)CCO1
O=C(C[C@@H]1COC2(C1)CN(C(=O)c1ccncn1)C2)N1CCOCC1,N1(C(=O)C[C@@H]2COC3(CN(C(c4ccncn4)=O)C3)C2)CCOCC1
CNC(=O)[C@H]1CN(C(=O)Cc2ccccc2OC)C[C@@H]1NC(C)=O,O=C(N[C@@H]1[C@@H](C(=O)NC)CN(C(Cc2c(OC)cccc2)=O)C1)C
CNC(=O)[C@H]1CN(C(=O)Cc2ccccc2OC)C[C@@H]1NC(C)=O,N(C(C)=O)[C@H]1CN(C(Cc2c(OC)cccc2)=O)C[C@@H]1C(=O)NC
CNC(=O)[C@H]1CN(C(=O)Cc2ccccc2OC)C[C@@H]1NC(C)=O,c1ccc(OC)c(CC(=O)N2C[C@H](NC(C)=O)[C@@H](C(=O)NC)C2)c1
Cc1ccn(CC(=O)N2CCC[C@H](N(Cc3cccnc3)C(=O)C3CCC3)C2)n1,c1(CN([C@@H]2CN(C(Cn3nc(C)cc3)=O)CCC2)C(C2CCC2)=O)cnccc1
Cc1ccn(CC(=O)N2CCC[C@H](N(Cc3cccnc3)C(=O)C3CCC3)C2)n1,n1cccc(CN([C@H]2CCCN(C(Cn3nc(C)cc3)=O)C2)C(=O)C2CCC2)c1
Cc1ccn(CC(=O)N2CCC[C@H](N(Cc3cccnc3)C(=O)C3CCC3)C2)n1,c1c(C)nn(CC(N2CCC[C@H](N(Cc3cccnc3)C(C3CCC3)=O)C2)=O)c1
CCOCC(=O)N1CCc2c(c(CCNC(=O)c3ccccn3)nn2C)C1,O=C(NCCc1nn(C)c2c1CN(C(COCC)=O)CC2)c1ccccn1
CCOCC(=O)N1CCc2c(c(CCNC(=O)c3ccccn3)nn2C)C1,c1(C(=O)NCCc2c3c(n(C)n2)CCN(C(=O)COCC)C3)ncccc1
CCOCC(=O)N1CCc2c(c(CCNC(=O)c3ccccn3)nn2C)C1,c1cccnc1C(=O)NCCc1nn(C)c2c1CN(C(COCC)=O)CC2
Cn1ncc(C(=O)[O-])c1C(=O)NC[C@H]1CCCO1,O1CCC[C@@H]1CNC(=O)c1n(C)ncc1C([O-])=O
Cn1ncc(C(=O)[O-])c1C(=O)NC[C@H]1CCCO1,c1(C(=O)[O-])c(C(NC[C@H]2CCCO2)=O)n(C)nc1
Cn1ncc(C(=O)[O-])c1C(=O)NC[C@H]1CCCO1,N(C(=O)c1n(C)ncc1C(=O)[O-])C[C@H]1CCCO1
CN1C(=O)c2nc(-c3ccccc3)oc2C12CCCC2,C1CCC2(N(C)C(=O)c3nc(-c4ccccc4)oc32)C1
CN1C(=O)c2nc(-c3ccccc3)oc2C12CCCC2,c12c(oc(-c3ccccc3)n1)C1(CCCC1)N(C)C2=O
CN1C(=O)c2nc(-c3ccccc3)oc2C12CCCC2,c1c(-c2oc3c(n2)C(=O)N(C)C32CCCC2)cccc1
Cn1c(CNC(=O)c2ccco2)nnc1SCC(=O)Nc1cccnc1,n1(C)c(CNC(=O)c2ccco2)nnc1SCC(Nc1cccnc1)=O
Cn1c(CNC(=O)c2ccco2)nnc1SCC(=O)Nc1cccnc1,c1c(NC(CSc2n(C)c(CNC(c3ccco3)=O)nn2)=O)cncc1
Cn1c(CNC(=O)c2ccco2)nnc1SCC(=O)Nc1cccnc1,c1(NC(=O)CSc2nnc(CNC(c3ccco3)=O)n2C)cccnc1
CC[S@+](=O)([OH2+])N1CCn2c(nnc2[C@H]2CCCN(C(C)=O)C2)C1,C1c2n(c([C@@H]3CN(C(C)=O)CCC3)nn2)CCN1[S@@+](=O)([OH2+])CC
CC[S@+](=O)([OH2+])N1CCn2c(nnc2[C@H]2CCCN(C(C)=O)C2)C1,O=C(N1C[C@@H](c2n3c(nn2)CN([S@@+]([OH2+])(CC)=O)CC3)CCC1)C
CC[S@+](=O)([OH2+])N1CCn2c(nnc2[C@H]2CCCN(C(C)=O)C2)C1,n1c([C@H]2CCCN(C(C)=O)C2)n2c(n1)CN([S@+]([OH2+])(=O)CC)CC2
CNC(=O)[C@H]1CN(C(=O)Cc2cccc(OC)c2)C[C@@H]1NC(C)=O,CC(N[C@H]1CN(C(=O)Cc2cccc(OC)c2)C[C@@H]1C(=O)NC)=O
CNC(=O)[C@H]1CN(C(=O)Cc2cccc(OC)c2)C[C@@H]1NC(C)=O,C(Cc1cc(OC)ccc1)(N1C[C@H](C(NC)=O)[C@@H](NC(C)=O)C1)=O
CNC(=O)[C@H]1CN(C(=O)Cc2cccc(OC)c2)C[C@@H]1NC(C)=O,N1(C(=O)Cc2cc(OC)ccc2)C[C@H](C(NC)=O)[C@@H](NC(C)=O)C1
Cc1noc(C)c1CN1C[C@@H](F)C[C@H]1Cn1cc(C(N)=O)nn1,o1nc(C)c(CN2C[C@@H](F)C[C@H]2Cn2cc(C(=O)N)nn2)c1C
Cc1noc(C)c1CN1C[C@@H](F)C[C@H]1Cn1cc(C(N)=O)nn1,n1nc(C(N)=O)cn1C[C@@H]1C[C@H](F)CN1Cc1c(C)onc1C
Cc1noc(C)c1CN1C[C@@H](F)C[C@H]1Cn1cc(C(N)=O)nn1,[C@@H]1(Cn2cc(C(N)=O)nn2)C[C@H](F)CN1Cc1c(C)noc1C
CCOC(=O)c1n[nH]c2c1C(=O)N(CC)C2=O,N1(CC)C(=O)c2c(C(=O)OCC)n[nH]c2C1=O
CCOC(=O)c1n[nH]c2c1C(=O)N(CC)C2=O,CCOC(=O)c1n[nH]c2c1C(=O)N(CC)C2=O
CCOC(=O)c1n[nH]c2c1C(=O)N(CC)C2=O,C(OC(c1n[nH]c2c1C(=O)N(CC)C2=O)=O)C
O=C1C[C@@H](C(=O)NC[C@H]2CCCO2)[C@H](c2ccc3c(c2)OCCO3)O1,O1CCC[C@@H]1CNC(=O)[C@@H]1CC(=O)O[C@H]1c1cc2c(cc1)OCCO2
O=C1C[C@@H](C(=O)NC[C@H]2CCCO2)[C@H](c2ccc3c(c2)OCCO3)O1,N(C([C@H]1[C@H](c2cc3c(cc2)OCCO3)OC(=O)C1)=O)C[C@@H]1OCCC1
O=C1C[C@@H](C(=O)NC[C@H]2CCCO2)[C@H](c2ccc3c(c2)OCCO3)O1,O1[C@@H](c2ccc3c(c2)OCCO3)[C@H](C(=O)NC[C@@H]2OCCC2)CC1=O
Cc1cc(C)n(CC(=O)N2CC[C@@H]3C(=O)N(CC(C)C)CC(=O)N3CC2)n1,C1(=O)N(CC(C)C)CC(=O)N2CCN(C(Cn3c(C)cc(C)n3)=O)CC[C@H]12
Cc1cc(C)n(CC(=O)N2CC[C@@H]3C(=O)N(CC(C)C)CC(=O)N3CC2)n1,C(C(N1CCN2C(=O)CN(CC(C)C)C(=O)[C@H]2CC1)=O)n1c(C)cc(C)n1
Cc1cc(C)n(CC(=O)N2CC[C@@H]3C(=O)N(CC(C)C)CC(=O)N3CC2)n1,N1(C(Cn2nc(C)cc2C)=O)CCN2[C@H](CC1)C(=O)N(CC(C)C)CC2=O
Cc1c(C)c2ccc(OCC(=O)NCC(=O)NCCC(=O)[O-])cc2oc1=O,C(C(=O)NCC(=O)NCCC([O-])=O)Oc1ccc2c(oc(=O)c(C)c2C)c1
Cc1c(C)c2ccc(OCC(=O)NCC(=O)NCCC(=O)[O-])cc2oc1=O,N(CCC([O-])=O)C(=O)CNC(COc1cc2c(c(C)c(C)c(=O)o2)cc1)=O
Cc1c(C)c2ccc(OCC(=O)NCC(=O)NCCC(=O)[O-])cc2oc1=O,C(CNC(=O)COc1cc2c(cc1)c(C)c(C)c(=O)o2)(=O)NCCC(=O)[O-]
Cc1cc(=O)n(CC(=O)Nc2ccc3c(c2)OCCO3)c(N)n1,C(n1c(N)nc(C)cc1=O)C(Nc1cc2c(cc1)OCCO2)=O
Cc1cc(=O)n(CC(=O)Nc2ccc3c(c2)OCCO3)c(N)n1,C1Oc2c(ccc(NC(=O)Cn3c(=O)cc(C)nc3N)c2)OC1
CCc1ccc(-c2nc(C[N@H+]3CC[C@H](C(=O)NCCC4=CCCCC4)CC3)c(C)o2)cc1,C1CCC(CCNC([C@H]2CC[N@H+](Cc3nc(-c4ccc(CC)cc4)oc3C)CC2)=O)=CC1
CCc1ccc(-c2nc(C[N@H+]3CC[C@H](C(=O)NCCC4=CCCCC4)CC3)c(C)o2)cc1,c1(C[N@H+]2CC[C@H](C(=O)NCCC3=CCCCC3)CC2)nc(-c2ccc(CC)cc2)oc1C
CCc1ccc(-c2nc(C[N@H+]3CC[C@H](C(=O)NCCC4=CCCCC4)CC3)c(C)o2)cc1,C1C=C(CCNC(=O)[C@H]2CC[N@H+](Cc3c(C)oc(-c4ccc(CC)cc4)n3)CC2)CCC1
Cc1cc(C)n(Cc2c(C(=O)N3CCn4c(nn(C)c4=O)C3)noc2C)n1,n1(C)nc2n(c1=O)CCN(C(=O)c1c(Cn3nc(C)cc3C)c(C)on1)C2
Cc1cc(C)n(Cc2c(C(=O)N3CCn4c(nn(C)c4=O)C3)noc2C)n1,n1c(C(=O)N2Cc3n(c(=O)n(C)n3)CC2)c(Cn2c(C)cc(C)n2)c(C)o1
Cc1cc(C)n(Cc2c(C(=O)N3CCn4c(nn(C)c4=O)C3)noc2C)n1,c1(C)cc(C)n(Cc2c(C(N3Cc4n(c(=O)n(C)n4)CC3)=O)noc2C)n1
Cc1ncoc1C(=O)N[C@H](Cc1cnn(C)c1O)C(=O)NCc1ccccc1,c1c(C[C@H](C(NCc2ccccc2)=O)NC(c2c(C)nco2)=O)c(O)n(C)n1
Cc1ncoc1C(=O)N[C@H](Cc1cnn(C)c1O)C(=O)NCc1ccccc1,n1(C)ncc(C[C@@H](NC(=O)c2c(C)nco2)C(NCc2ccccc2)=O)c1O
Cc1ncoc1C(=O)N[C@H](Cc1cnn(C)c1O)C(=O)NCc1ccccc1,O=C(c1ocnc1C)N[C@H](Cc1cnn(C)c1O)C(NCc1ccccc1)=O
O=C(CSc1nnc([N-]C(=O)[C@@H]2COc3ccccc3O2)s1)c1ccccc1,c1cc(C(CSc2sc([N-]C(=O)[C@@H]3COc4ccccc4O3)nn2)=O)ccc1
O=C(CSc1nnc([N-]C(=O)[C@@H]2COc3ccccc3O2)s1)c1ccccc1,c1cccc2c1OC[C@@H](C([N-]c1nnc(SCC(=O)c3ccccc3)s1)=O)O2
O=C(CSc1nnc([N-]C(=O)[C@@H]2COc3ccccc3O2)s1)c1ccccc1,c1ccc2c(c1)OC[C@@H](C([N-]c1sc(SCC(=O)c3ccccc3)nn1)=O)O2
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2nnc3ccccc32)[C@@H]1O,c1c2nnn([C@H]3[C@H](O)[C@](C#C)(O)[C@@H](CO)O3)c2ccc1
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2nnc3ccccc32)[C@@H]1O,C(O)[C@@H]1[C@@](C#C)(O)[C@@H](O)[C@H](n2nnc3ccccc32)O1
C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2nnc3ccccc32)[C@@H]1O,C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2c3ccccc3nn2)[C@@H]1O
CC(=O)Nc1cc(NC(C)=O)c2nc(N)sc2c1,c12sc(N)nc1c(NC(=O)C)cc(NC(=O)C)c2
CC(=O)Nc1cc(NC(C)=O)c2nc(N)sc2c1,c12sc(N)nc1c(NC(=O)C)cc(NC(C)=O)c2
CC(=O)Nc1cc(NC(C)=O)c2nc(N)sc2c1,c12nc(N)sc1cc(NC(=O)C)cc2NC(=O)C
Cc1cc(-c2nnc(SCC(=O)NN)n2C[C@H]2CCCO2)nn1C,C1C[C@H](Cn2c(-c3cc(C)n(C)n3)nnc2SCC(NN)=O)OC1
Cc1cc(-c2nnc(SCC(=O)NN)n2C[C@H]2CCCO2)nn1C,c1(SCC(=O)NN)n(C[C@@H]2OCCC2)c(-c2nn(C)c(C)c2)nn1
Cc1cc(-c2nnc(SCC(=O)NN)n2C[C@H]2CCCO2)nn1C,c1(-c2nn(C)c(C)c2)n(C[C@@H]2OCCC2)c(SCC(=O)NN)nn1
[O-][n+]1c(CO)c(CO)[n+]([O-])c2ccccc21,c1c2[n+]([O-])c(CO)c(CO)[n+]([O-])c2ccc1
[O-][n+]1c(CO)c(CO)[n+]([O-])c2ccccc21,[O-][n+]1c(CO)c(CO)[n+]([O-])c2c1cccc2
[O-][n+]1c(CO)c(CO)[n+]([O-])c2ccccc21,[O-][n+]1c(CO)c(CO)[n+]([O-])c2ccccc21
CC(C)CNC(=O)c1cc2n(n1)CCN(C(=O)c1ccncn1)C2,N(CC(C)C)C(c1cc2n(n1)CCN(C(=O)c1ncncc1)C2)=O
CC(C)CNC(=O)c1cc2n(n1)CCN(C(=O)c1ccncn1)C2,C(=O)(N1CCn2c(cc(C(=O)NCC(C)C)n2)C1)c1ncncc1
CC(C)CNC(=O)c1cc2n(n1)CCN(C(=O)c1ccncn1)C2,n1c(C(N2CCn3c(cc(C(NCC(C)C)=O)n3)C2)=O)ccnc1
O=C([O-])[C@@H]1SCC(=O)N(c2ccc(F)cc2)[C@H]1c1ccc(F)cc1,c1(F)ccc(N2[C@@H](c3ccc(F)cc3)[C@H](C(=O)[O-])SCC2=O)cc1
O=C([O-])[C@@H]1SCC(=O)N(c2ccc(F)cc2)[C@H]1c1ccc(F)cc1,C1(=O)CS[C@@H](C(=O)[O-])[C@H](c2ccc(F)cc2)N1c1ccc(F)cc1
O=C([O-])[C@@H]1SCC(=O)N(c2ccc(F)cc2)[C@H]1c1ccc(F)cc1,[O-]C(=O)[C@@H]1SCC(=O)N(c2ccc(F)cc2)[C@H]1c1ccc(F)cc1
O=C([O-])C1CCN(S(=O)(=O)c2c[nH]cn2)CC1,O=S(N1CCC(C(=O)[O-])CC1)(=O)c1nc[nH]c1
O=C([O-])C1CCN(S(=O)(=O)c2c[nH]cn2)CC1,n1c[nH]cc1S(=O)(N1CCC(C([O-])=O)CC1)=O
O=C([O-])C1CCN(S(=O)(=O)c2c[nH]cn2)CC1,[O-]C(C1CCN(S(c2nc[nH]c2)(=O)=O)CC1)=O
CNC(=O)[C@@H]1c2nnc(C)n2CCN1C(=O)c1cccs1,CNC(=O)[C@@H]1c2nnc(C)n2CCN1C(c1cccs1)=O
CNC(=O)[C@@H]1c2nnc(C)n2CCN1C(=O)c1cccs1,c12n(c(C)nn1)CCN(C(c1cccs1)=O)[C@@H]2C(NC)=O
CNC(=O)[C@@H]1c2nnc(C)n2CCN1C(=O)c1cccs1,C(=O)(NC)[C@@H]1c2n(c(C)nn2)CCN1C(=O)c1cccs1
O=C([O-])Cn1nc(C(F)(F)F)c2c1CCC2,C1CCc2c(C(F)(F)F)nn(CC([O-])=O)c21
O=C([O-])Cn1nc(C(F)(F)F)c2c1CCC2,c12c(n(CC(=O)[O-])nc1C(F)(F)F)CCC2
O=C([O-])Cn1nc(C(F)(F)F)c2c1CCC2,C1c2c(C(F)(F)F)nn(CC(=O)[O-])c2CC1
COC(=O)CN1C(=O)CCn2nc(C)cc21,n1c(C)cc2n1CCC(=O)N2CC(=O)OC
COC(=O)CN1C(=O)CCn2nc(C)cc21,n1n2c(cc1C)N(CC(=O)OC)C(=O)CC2
COC(=O)CN1C(=O)CCn2nc(C)cc21,N1(CC(=O)OC)C(=O)CCn2c1cc(C)n2
O=C(CCc1nnc2ccc(N3CCC4(CC3)OCCO4)nn12)NCc1cccnc1,C12(CCN(c3nn4c(cc3)nnc4CCC(=O)NCc3cnccc3)CC1)OCCO2
O=C(CCc1nnc2ccc(N3CCC4(CC3)OCCO4)nn12)NCc1cccnc1,C1OC2(OC1)CCN(c1nn3c(CCC(NCc4cccnc4)=O)nnc3cc1)CC2
O=C(CCc1nnc2ccc(N3CCC4(CC3)OCCO4)nn12)NCc1cccnc1,c1(CNC(CCc2n3nc(N4CCC5(OCCO5)CC4)ccc3nn2)=O)cnccc1
O=C(CCCn1ncn2c(cc3occc32)c1=O)NCc1cccnc1,c12c(occ1)cc1c(=O)n(CCCC(NCc3cccnc3)=O)ncn21
O=C(CCCn1ncn2c(cc3occc32)c1=O)NCc1cccnc1,c1n2c(c(=O)n(CCCC(=O)NCc3cnccc3)n1)cc1c2cco1
O=C(CCCn1ncn2c(cc3occc32)c1=O)NCc1cccnc1,c1c(CNC(CCCn2c(=O)c3n(cn2)c2c(occ2)c3)=O)cncc1
O=C(NCc1cccnc1)[C@]1(CCO)CC12CCOCC2,C1COCCC12C[C@]2(C(=O)NCc1cccnc1)CCO
O=C(NCc1cccnc1)[C@]1(CCO)CC12CCOCC2,c1ccncc1CNC(=O)[C@@]1(CCO)C2(CCOCC2)C1
O=C(NCc1cccnc1)[C@]1(CCO)CC12CCOCC2,c1(CNC([C@]2(CCO)CC23CCOCC3)=O)cccnc1
Cc1nn([C@@H](C)C(=O)Nn2cnnc2)cc1Cl,n1cn(NC(=O)[C@@H](n2cc(Cl)c(C)n2)C)cn1
Cc1nn([C@@H](C)C(=O)Nn2cnnc2)cc1Cl,n1ncn(NC([C@H](C)n2cc(Cl)c(C)n2)=O)c1
Cc1nn([C@@H](C)C(=O)Nn2cnnc2)cc1Cl,n1([C@@H](C)C(=O)Nn2cnnc2)nc(C)c(Cl)c1
Cc1nn(C)c(C)c1-c1cc(C(=O)N2CCN([S@+](C)(=O)[OH2+])CC2)[nH]n1,c1c(C(=O)N2CCN([S@@+]([OH2+])(=O)C)CC2)[nH]nc1-c1c(C)nn(C)c1C
Cc1nn(C)c(C)c1-c1cc(C(=O)N2CCN([S@+](C)(=O)[OH2+])CC2)[nH]n1,Cn1nc(C)c(-c2cc(C(=O)N3CCN([S@+](C)(=O)[OH2+])CC3)[nH]n2)c1C
Cc1nn(C)c(C)c1-c1cc(C(=O)N2CCN([S@+](C)(=O)[OH2+])CC2)[nH]n1,Cc1nn(C)c(C)c1-c1cc(C(N2CCN([S@+](C)(=O)[OH2+])CC2)=O)[nH]n1
Cc1ccc([C@H]2[C@H](C(=O)[O-])SCC(=O)N2c2ccccc2)cc1,c1c(N2C(=O)CS[C@@H](C(=O)[O-])[C@@H]2c2ccc(C)cc2)cccc1
Cc1ccc([C@H]2[C@H](C(=O)[O-])SCC(=O)N2c2ccccc2)cc1,c1c(N2[C@@H](c3ccc(C)cc3)[C@H](C(=O)[O-])SCC2=O)cccc1
Cc1ccc([C@H]2[C@H](C(=O)[O-])SCC(=O)N2c2ccccc2)cc1,c1(C)ccc([C@@H]2N(c3ccccc3)C(=O)CS[C@H]2C([O-])=O)cc1
CCn1cc(/C=N/n2c([S-])nnc2C(F)F)cn1,C(F)(F)c1nnc([S-])n1/N=C/c1cnn(CC)c1
CCn1cc(/C=N/n2c([S-])nnc2C(F)F)cn1,C(=N/n1c([S-])nnc1C(F)F)\c1cn(CC)nc1
CCn1cc(/C=N/n2c([S-])nnc2C(F)F)cn1,c1(/C=N/n2c([S-])nnc2C(F)F)cnn(CC)c1
CC(C)C(=O)N1C[C@H](c2nncn2C)C2(CN(C(=O)c3ccc4nc[nH]c4c3)C2)C1,n1nc([C@@H]2C3(CN(C(c4ccc5c([nH]cn5)c4)=O)C3)CN(C(=O)C(C)C)C2)n(C)c1
